Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
3689,Camargo,9626,10.61%,0.44%,0.57%,0.24%,0.14%,88.01%
3716,Cable,9545,91.47%,2.72%,0.73%,1.11%,1.74%,2.22%
3725,Curtin,9513,94.72%,0.91%,0.88%,0.22%,1.38%,1.88%
3739,Close,9474,90.91%,4.23%,0.59%,0.31%,1.72%,2.24%
3744,Cockrell,9465,74.18%,21.11%,0.44%,0.44%,1.89%,1.93%
3749,Cosgrove,9441,95.35%,0.56%,0.56%,0.16%,1.08%,2.29%
3758,Cohn,9426,89.61%,4.65%,0.95%,0.19%,1.19%,3.41%
3763,Calvin,9412,51.82%,39.81%,0.86%,1.19%,2.73%,3.59%
3763,Cedeño,9412,5.43%,3.10%,1.13%,0.13%,0.38%,89.83%
3773,Cousins,9380,68.32%,25.64%,0.49%,0.49%,2.71%,2.36%
3789,Clough,9339,91.81%,3.41%,0.88%,0.26%,1.54%,2.11%
3846,Coble,9204,86.67%,7.56%,0.70%,0.72%,2.52%,1.84%
3851,Casanova,9201,21.55%,1.46%,2.39%,0.28%,0.72%,73.60%
3851,Collado,9201,4.86%,0.71%,7.63%,(S),(S),86.20%
3876,Calkins,9146,92.84%,1.44%,0.58%,0.72%,1.86%,2.56%
3893,Cordell,9119,88.89%,5.36%,0.46%,0.72%,2.18%,2.38%
3910,Cady,9084,93.08%,1.74%,0.80%,0.67%,1.37%,2.34%
3948,Crutchfield,9019,63.28%,29.77%,0.54%,1.23%,3.16%,2.02%
3953,Clarkson,9004,83.77%,11.22%,0.53%,0.72%,1.68%,2.08%
3970,Canady,8958,49.39%,43.49%,0.42%,1.37%,3.06%,2.27%
3987,Clausen,8906,94.31%,0.74%,0.67%,0.38%,1.26%,2.64%
3988,Chew,8905,37.73%,14.54%,39.70%,0.46%,3.69%,3.87%
3996,Colley,8887,82.22%,12.23%,0.45%,0.86%,1.87%,2.37%
3999,Carvajal,8883,6.24%,0.39%,1.98%,0.08%,0.21%,91.10%
3999,Cranford,8883,81.17%,13.87%,0.41%,0.59%,2.23%,1.74%
4022,Chiang,8841,2.44%,0.14%,90.45%,0.00%,3.22%,3.74%
4028,Creel,8815,89.65%,2.28%,0.35%,2.89%,2.02%,2.80%
4032,Clouse,8809,95.19%,0.33%,0.53%,0.77%,1.41%,1.77%
4048,Cathey,8779,69.81%,25.25%,0.49%,0.77%,1.83%,1.83%
4049,Craddock,8772,76.01%,18.99%,0.36%,0.54%,2.25%,1.85%
4061,Conte,8744,89.54%,2.95%,1.22%,0.11%,1.08%,5.10%
4063,Conover,8738,88.98%,5.72%,0.64%,0.65%,1.66%,2.35%
4088,Clapp,8689,91.90%,3.63%,0.61%,0.38%,1.54%,1.94%
4091,Coppola,8676,94.57%,0.12%,0.51%,0.14%,0.73%,3.94%
4121,Cruse,8614,78.23%,14.35%,0.71%,0.55%,2.33%,3.83%
4127,Calabrese,8599,94.87%,0.50%,0.69%,0.22%,0.93%,2.79%
4135,Chavira,8573,4.08%,0.09%,0.27%,0.13%,0.13%,95.30%
4143,Carden,8548,89.05%,5.47%,0.62%,0.97%,1.50%,2.39%
4165,Couture,8508,93.50%,0.46%,0.71%,1.63%,2.09%,1.61%
4176,Candelaria,8483,11.29%,0.59%,3.47%,2.88%,0.75%,81.02%
4180,Casteel,8472,88.34%,4.86%,0.47%,0.99%,1.71%,3.62%
4184,Cartagena,8467,4.38%,0.92%,1.16%,0.12%,0.28%,93.14%
4185,Coons,8466,92.87%,1.63%,0.67%,0.82%,1.56%,2.46%
4191,Cai,8457,1.54%,(S),95.83%,(S),1.08%,0.91%
4212,Covey,8414,92.44%,0.87%,0.76%,1.24%,1.98%,2.71%
4226,Cade,8391,51.41%,42.61%,0.41%,0.54%,2.30%,2.74%
4228,Cave,8389,79.07%,14.04%,1.70%,0.29%,1.85%,3.05%
4236,Covert,8369,91.96%,3.19%,0.73%,0.36%,1.42%,2.34%
4246,Cochrane,8355,86.36%,7.83%,0.56%,0.59%,1.97%,2.69%
4263,Camara,8324,45.06%,34.41%,3.63%,0.29%,2.70%,13.91%
4270,Colin,8318,20.20%,8.85%,0.52%,0.14%,0.73%,69.56%
4274,Coffin,8312,91.34%,2.73%,1.00%,1.18%,1.50%,2.25%
4285,Cato,8298,55.37%,36.53%,1.37%,0.81%,2.41%,3.51%
4293,Casto,8284,90.13%,0.54%,0.99%,0.31%,1.34%,6.69%
4300,Conaway,8264,79.32%,15.85%,0.45%,0.58%,1.55%,2.25%
4305,Creamer,8255,89.61%,5.38%,0.53%,0.58%,1.47%,2.43%
4307,Chism,8253,62.17%,32.12%,0.47%,0.41%,2.50%,2.33%
4326,Castleberry,8210,80.78%,13.75%,0.41%,0.91%,1.55%,2.59%
4346,Caudle,8167,80.12%,13.73%,0.43%,0.93%,2.22%,2.58%
4368,Chaves,8137,39.67%,1.50%,1.90%,0.75%,1.20%,54.97%
4384,Clem,8107,93.91%,1.47%,0.43%,0.86%,1.55%,1.78%
4397,Cromwell,8087,66.32%,25.75%,0.58%,2.18%,2.81%,2.37%
4401,Criswell,8077,85.46%,10.51%,0.38%,0.38%,1.66%,1.60%
4404,Collett,8064,93.64%,1.54%,0.51%,0.57%,1.62%,2.12%
4410,Cornish,8050,62.26%,31.74%,0.43%,0.56%,2.53%,2.47%
4413,Canty,8047,31.43%,60.00%,0.94%,1.13%,2.75%,3.75%
4414,Clegg,8045,85.18%,9.94%,0.81%,0.35%,1.43%,2.29%
4421,Castellón,8041,7.06%,0.32%,0.20%,0.19%,0.12%,92.10%
4455,Clanton,7965,68.42%,26.21%,0.73%,0.51%,2.12%,2.00%
4465,Cromer,7952,80.89%,14.29%,0.45%,0.35%,1.71%,2.31%
4478,Chestnut,7924,55.88%,39.64%,0.35%,0.25%,1.98%,1.89%
4484,Clemmons,7914,58.25%,36.57%,0.30%,0.68%,2.45%,1.74%
4518,Conlon,7845,94.89%,0.41%,0.70%,0.27%,0.91%,2.83%
4542,Caldera,7802,8.87%,0.28%,0.67%,0.59%,0.27%,89.32%
4560,Choe,7776,2.12%,0.18%,94.33%,0.24%,2.28%,0.85%
4582,Coronel,7745,4.85%,0.57%,8.52%,0.13%,0.43%,85.50%
4594,Coggins,7722,84.42%,11.07%,0.54%,0.48%,1.64%,1.84%
4623,Castañón,7673,4.42%,0.23%,0.22%,0.12%,0.20%,94.81%
4676,Cassell,7587,83.35%,11.90%,0.63%,0.41%,1.69%,2.02%
4679,Cass,7581,90.24%,3.72%,0.79%,1.11%,1.83%,2.31%
4693,Carpio,7561,4.91%,0.33%,13.73%,1.28%,1.32%,78.43%
4747,Cloutier,7461,94.88%,0.54%,0.54%,0.52%,1.65%,1.88%
4769,Carnahan,7424,94.46%,0.59%,0.81%,0.31%,1.59%,2.24%
4772,Ching,7417,9.38%,1.39%,67.12%,0.12%,16.03%,5.96%
4779,Cushman,7400,93.41%,1.47%,0.84%,0.69%,1.80%,1.80%
4799,Crites,7363,94.80%,0.64%,0.33%,0.35%,1.34%,2.54%
4840,Creighton,7282,82.24%,12.37%,0.66%,0.44%,1.81%,2.47%
4843,Chi,7273,2.98%,(S),84.11%,(S),2.76%,8.22%
4853,Cupp,7263,94.37%,0.44%,0.54%,0.81%,1.67%,2.18%
4854,Christ,7261,92.55%,1.68%,1.14%,0.45%,1.53%,2.64%
4922,Carreño,7146,9.31%,0.15%,0.41%,0.17%,0.15%,89.81%
4927,Casarez,7140,6.89%,0.27%,0.24%,0.62%,0.22%,91.76%
4972,Comeaux,7066,77.65%,19.12%,0.25%,0.40%,1.47%,1.10%
5009,Carrasquillo,7015,5.60%,1.33%,0.16%,0.07%,0.33%,92.52%
5037,Council,6964,34.06%,59.79%,0.30%,0.45%,2.43%,2.97%
5076,Catalan,6899,9.32%,0.99%,5.39%,0.09%,0.49%,83.72%
5083,Corder,6887,88.18%,5.60%,0.46%,0.51%,1.74%,3.50%
5083,Corwin,6887,94.77%,0.57%,0.76%,0.35%,1.63%,1.93%
5086,Calvo,6883,19.41%,0.36%,5.96%,0.09%,1.13%,73.05%
5114,Carrizales,6845,4.41%,0.29%,0.10%,0.12%,0.18%,94.90%
5187,Cooksey,6740,78.46%,16.25%,0.39%,0.77%,1.85%,2.28%
5192,Conger,6737,92.89%,1.63%,0.67%,1.35%,1.47%,1.99%
5210,Colton,6704,81.67%,11.35%,0.64%,0.75%,1.98%,3.61%
5224,Claudio,6679,10.48%,1.14%,5.33%,(S),(S),82.39%
5247,Chrisman,6647,92.22%,1.61%,0.47%,0.75%,1.87%,3.08%
5259,Cantwell,6635,94.27%,0.17%,0.51%,0.68%,1.31%,3.06%
5269,Cowell,6618,84.15%,10.28%,0.70%,0.62%,2.01%,2.25%
5289,Conyers,6583,37.44%,57.19%,0.43%,0.26%,2.66%,2.02%
5297,Correll,6577,92.49%,2.74%,0.55%,0.38%,1.46%,2.39%
5303,Copley,6568,94.12%,1.23%,0.55%,0.38%,1.52%,2.19%
5306,Cobbs,6565,21.74%,71.41%,0.21%,0.62%,3.50%,2.51%
5335,Corn,6528,86.64%,3.60%,1.07%,3.63%,2.27%,2.79%
5340,Caraway,6517,77.11%,16.59%,0.91%,0.87%,2.06%,2.47%
5344,Chaplin,6513,74.59%,20.51%,0.66%,0.40%,1.81%,2.03%
5348,Cotto,6506,8.13%,2.24%,0.35%,0.15%,0.42%,88.70%
5356,Catron,6501,83.06%,8.34%,0.40%,4.03%,1.89%,2.28%
5373,Cushing,6480,95.22%,0.25%,0.83%,0.35%,1.37%,1.98%
5374,Canter,6477,90.12%,5.00%,0.68%,0.36%,1.39%,2.45%
5378,Campo,6470,61.76%,1.72%,3.94%,0.25%,1.04%,31.30%
5386,Chitwood,6461,94.63%,0.62%,0.50%,0.79%,1.67%,1.80%
5412,Chevalier,6431,72.31%,14.46%,0.59%,1.17%,2.39%,9.08%
5432,Crittenden,6411,63.13%,25.78%,0.56%,3.82%,3.87%,2.84%
5448,Carswell,6390,54.13%,41.42%,0.31%,0.38%,2.16%,1.60%
5497,Carty,6332,71.72%,20.25%,0.63%,0.84%,1.60%,4.97%
5500,Cifuentes,6325,4.24%,0.27%,0.30%,0.13%,0.17%,94.89%
5529,Carrigan,6290,89.84%,4.79%,0.67%,0.49%,2.02%,2.19%
5531,Cundiff,6283,92.11%,4.01%,0.53%,0.35%,1.27%,1.73%
5543,Chambliss,6268,49.17%,46.41%,0.19%,0.40%,2.19%,1.64%
5551,Chilton,6263,85.90%,7.04%,0.46%,1.29%,2.46%,2.84%
5585,Coffee,6223,68.52%,23.78%,0.43%,1.70%,2.75%,2.81%
5596,Click,6216,91.15%,3.70%,0.51%,0.76%,1.62%,2.25%
5598,Cowles,6215,89.98%,4.23%,0.61%,0.58%,2.11%,2.49%
5601,Chinn,6211,48.30%,18.26%,23.81%,0.69%,6.38%,2.56%
5614,Callaghan,6191,94.36%,0.87%,0.45%,0.21%,1.45%,2.65%
5619,Chairez,6186,2.07%,(S),0.13%,(S),0.08%,97.61%
5624,Castrejón,6180,2.54%,0.10%,0.10%,(S),(S),97.17%
5637,Chalmers,6166,68.46%,25.36%,0.58%,0.66%,2.14%,2.79%
5640,Cooks,6157,5.15%,88.79%,0.10%,0.28%,3.46%,2.23%
5660,Castaño,6133,16.94%,0.64%,1.29%,0.08%,0.28%,80.78%
5666,Coakley,6127,75.78%,19.57%,0.64%,0.10%,1.80%,2.12%
5673,Christopherson,6115,94.75%,0.36%,0.59%,0.52%,1.26%,2.52%
5681,Cravens,6104,87.27%,5.44%,0.72%,1.08%,2.51%,2.98%
5697,Chaudhry,6084,4.22%,0.41%,90.57%,0.13%,3.14%,1.53%
5718,Chaparro,6066,4.95%,0.36%,0.08%,0.31%,0.15%,94.15%
5722,Castor,6063,61.34%,11.17%,4.73%,0.43%,1.78%,20.55%
5729,Chaffee,6053,93.62%,1.70%,0.81%,0.28%,1.69%,1.90%
5742,Cordes,6035,92.20%,2.52%,0.70%,0.45%,1.24%,2.90%
5769,Crutcher,6004,52.85%,39.74%,0.22%,2.45%,2.47%,2.28%
5773,Carper,6002,90.44%,4.42%,0.58%,0.58%,1.97%,2.02%
5773,Corbitt,6002,70.49%,23.74%,0.75%,0.30%,2.42%,2.30%
5776,Caskey,5997,93.91%,2.02%,0.37%,0.92%,1.40%,1.38%
5791,Caban,5974,13.42%,0.92%,2.14%,0.32%,1.07%,82.12%
5794,Costanzo,5970,94.62%,0.28%,0.54%,0.10%,0.82%,3.63%
5867,Cory,5879,92.24%,2.18%,0.70%,0.68%,1.67%,2.53%
5868,Crossley,5878,78.05%,17.06%,0.53%,0.92%,1.80%,1.63%
5881,Cowley,5868,86.16%,7.72%,0.75%,0.34%,1.55%,3.48%
5897,Crabb,5851,91.04%,2.70%,0.91%,0.79%,1.62%,2.94%
5949,Claxton,5786,71.41%,22.09%,0.40%,0.64%,2.63%,2.83%
5974,Capers,5759,15.18%,79.93%,0.28%,0.31%,2.48%,1.82%
6004,Callender,5728,57.11%,34.31%,0.61%,0.31%,2.53%,5.13%
6005,Cerna,5726,6.25%,0.21%,1.47%,0.26%,0.19%,91.62%
6012,Coward,5720,59.63%,34.06%,0.59%,0.33%,2.22%,3.16%
6015,Cotten,5719,76.10%,18.10%,0.42%,0.75%,1.98%,2.66%
6022,Campa,5709,11.25%,0.40%,1.89%,0.33%,0.25%,85.88%
6022,Crayton,5709,21.54%,72.13%,0.25%,0.46%,3.05%,2.57%
6041,Carmody,5688,95.24%,0.49%,0.46%,0.30%,1.05%,2.46%
6047,Chesser,5675,92.88%,2.71%,0.26%,0.62%,1.44%,2.08%
6050,Carrico,5673,92.26%,0.26%,0.83%,0.65%,1.69%,4.30%
6072,Carmack,5648,87.73%,6.32%,0.60%,0.73%,2.21%,2.41%
6098,Coria,5625,7.15%,0.37%,0.73%,2.29%,0.21%,89.24%
6115,Comeau,5609,92.48%,2.53%,0.98%,0.53%,1.71%,1.77%
6122,Christmas,5599,53.28%,40.47%,0.41%,0.43%,2.71%,2.70%
6124,Coelho,5593,84.11%,2.31%,4.45%,0.50%,3.41%,5.22%
6153,Cress,5565,93.37%,1.10%,0.72%,0.41%,1.81%,2.59%
6162,Crone,5555,93.23%,1.46%,0.45%,0.81%,1.58%,2.47%
6170,Celis,5546,7.66%,(S),6.96%,(S),0.47%,84.44%
6188,Carder,5529,93.56%,2.10%,0.42%,0.69%,1.37%,1.86%
6190,Conners,5528,81.77%,11.29%,0.51%,1.28%,2.06%,3.09%
6217,Curtiss,5500,89.47%,4.29%,0.56%,0.60%,2.13%,2.95%
6238,Carothers,5480,76.00%,18.61%,0.38%,0.60%,1.90%,2.50%
6239,Chartier,5479,94.03%,0.93%,0.60%,0.40%,1.53%,2.50%
6247,Caton,5467,87.20%,5.29%,1.01%,0.31%,1.83%,4.37%
6260,Cronk,5456,94.70%,0.38%,0.53%,0.46%,1.65%,2.27%
6268,Cawley,5451,90.79%,4.26%,1.05%,0.37%,1.60%,1.94%
6278,Constantino,5442,53.29%,0.90%,16.46%,0.31%,2.15%,26.88%
6313,Cosme,5405,8.14%,2.05%,3.16%,0.41%,0.81%,85.42%
6333,Conant,5386,90.05%,2.38%,0.85%,0.48%,1.99%,4.25%
6344,Carino,5373,25.26%,0.73%,31.53%,0.19%,2.79%,39.51%
6345,Cage,5372,38.78%,55.29%,0.35%,0.48%,3.16%,1.94%
6349,Casiano,5369,8.14%,0.91%,3.73%,0.15%,0.86%,86.22%
6351,Carruthers,5367,65.55%,27.63%,0.65%,0.45%,2.78%,2.94%
6358,Cabello,5358,10.90%,0.37%,2.50%,0.15%,0.28%,85.80%
6379,Curl,5335,82.57%,10.29%,0.66%,0.82%,1.80%,3.86%
6396,Cofield,5319,36.94%,57.57%,0.39%,0.49%,2.37%,2.24%
6441,Constantine,5272,81.79%,10.81%,0.89%,1.12%,1.82%,3.57%
6446,Corson,5268,94.65%,1.42%,0.84%,0.42%,1.18%,1.50%
6458,Catlett,5258,83.72%,11.89%,0.57%,0.42%,2.17%,1.24%
6467,Choy,5254,5.60%,1.07%,75.22%,0.00%,8.18%,9.94%
6483,Child,5237,85.43%,5.04%,1.37%,0.84%,1.64%,5.67%
6503,Cashman,5219,94.04%,0.57%,0.86%,0.57%,1.59%,2.36%
6516,Cárcamo,5205,3.02%,2.02%,0.50%,(S),(S),94.18%
6516,Colombo,5205,89.86%,0.27%,0.52%,0.37%,1.42%,7.57%
6523,Claiborne,5201,34.67%,58.80%,0.40%,0.40%,3.21%,2.52%
6527,Cairns,5192,93.99%,0.35%,0.91%,0.81%,1.64%,2.31%
6542,Corpuz,5176,4.31%,0.19%,79.83%,0.87%,8.06%,6.74%
6548,Cannady,5172,51.91%,41.61%,0.35%,0.79%,2.90%,2.44%
6555,Cunha,5170,90.25%,1.68%,1.49%,0.39%,1.49%,4.70%
6558,Céspedes,5168,5.40%,1.59%,1.10%,(S),(S),91.29%
6595,Capone,5135,93.67%,0.47%,0.92%,0.43%,0.93%,3.58%
6632,Cottle,5108,83.42%,11.02%,0.51%,0.33%,1.64%,3.07%
6640,Cusick,5099,94.00%,0.80%,0.73%,0.61%,1.80%,2.06%
6649,Calle,5091,12.22%,0.43%,0.67%,(S),(S),86.27%
6669,Carrell,5067,88.08%,5.68%,0.45%,0.63%,2.27%,2.88%
6684,Candelario,5053,5.68%,0.57%,3.23%,0.61%,0.89%,89.02%
6711,Coney,5032,30.39%,64.31%,0.30%,0.28%,2.66%,2.07%
6724,Calzada,5022,5.69%,0.26%,1.00%,0.32%,0.14%,92.59%
6746,Cerón,4998,3.94%,0.62%,0.44%,0.22%,0.12%,94.66%
6755,Cowen,4990,89.90%,4.33%,0.76%,0.66%,1.60%,2.75%
6763,Cate,4987,90.86%,0.86%,2.31%,1.76%,1.60%,2.61%
6765,Crumpton,4985,67.06%,27.08%,0.46%,0.44%,3.11%,1.85%
6773,Cobos,4980,6.95%,0.32%,0.12%,0.18%,0.18%,92.25%
6784,Chee,4973,3.32%,0.76%,35.93%,51.40%,5.13%,3.46%
6788,Coston,4969,44.64%,48.68%,0.50%,0.38%,3.08%,2.72%
6792,Coulson,4966,90.90%,2.70%,0.42%,0.93%,2.17%,2.88%
6801,Cool,4958,90.56%,3.73%,1.49%,0.32%,2.00%,1.90%
6822,Clapper,4944,93.47%,1.60%,0.75%,0.34%,1.96%,1.88%
6831,Chiles,4936,60.33%,32.98%,0.36%,0.57%,3.04%,2.71%
6840,Collette,4927,89.85%,5.22%,0.75%,0.39%,1.70%,2.09%
6848,Calder,4915,85.96%,6.53%,0.87%,0.90%,1.65%,4.09%
6866,Chipman,4899,93.75%,2.41%,0.47%,0.24%,1.25%,1.88%
6870,Cimino,4897,95.06%,0.18%,0.41%,0.14%,1.10%,3.10%
6886,Carley,4880,87.97%,4.71%,0.78%,1.19%,1.45%,3.89%
6898,Cervantez,4874,6.07%,0.31%,0.21%,0.29%,0.25%,92.88%
6916,Cassel,4851,89.14%,4.66%,1.11%,0.41%,2.54%,2.14%
6918,Cahoon,4849,94.16%,1.51%,0.58%,0.89%,1.42%,1.44%
6937,Cañas,4832,9.56%,0.62%,1.06%,(S),(S),88.33%
6940,Catlin,4831,80.75%,12.75%,0.72%,0.48%,2.50%,2.79%
6943,Cockerham,4830,79.03%,16.81%,0.48%,0.33%,1.61%,1.74%
6949,Chaidez,4826,2.69%,0.19%,(S),(S),(S),96.93%
6971,Carballo,4813,6.96%,1.14%,1.10%,(S),(S),90.48%
6984,Corso,4798,93.10%,0.58%,0.25%,0.10%,0.96%,5.00%
7015,Carillo,4774,17.72%,0.75%,5.80%,0.40%,0.78%,74.55%
7031,Castorena,4759,7.52%,(S),(S),0.19%,0.19%,91.89%
7035,Campuzano,4758,5.65%,0.15%,0.11%,0.13%,0.21%,93.76%
7035,Canchola,4758,6.12%,0.25%,0.13%,0.21%,0.17%,93.13%
7054,Córdoba,4744,5.90%,1.05%,1.33%,0.11%,0.32%,91.29%
7061,Carlile,4739,91.03%,1.01%,0.59%,1.94%,2.03%,3.40%
7066,Criss,4738,72.75%,22.01%,0.93%,0.53%,1.77%,2.01%
7096,Creed,4718,90.55%,4.20%,0.70%,0.76%,1.82%,1.97%
7099,Cathcart,4716,77.71%,15.56%,0.89%,0.34%,2.10%,3.39%
7104,Cataldo,4711,92.85%,0.51%,0.49%,0.17%,1.29%,4.69%
7145,Celestine,4680,8.87%,67.80%,3.93%,2.54%,2.29%,14.57%
7160,Chenoweth,4673,93.86%,0.90%,0.66%,0.73%,1.31%,2.55%
7173,Celaya,4664,10.01%,0.15%,0.19%,1.74%,0.39%,87.52%
7195,Cribbs,4644,80.38%,14.34%,0.47%,0.58%,1.98%,2.24%
7217,Campagna,4624,92.50%,0.30%,0.61%,0.56%,1.06%,4.97%
7230,Charbonneau,4617,92.57%,0.35%,0.63%,2.12%,2.10%,2.23%
7232,Colunga,4616,6.46%,0.19%,0.17%,0.15%,0.26%,92.76%
7240,Cadet,4607,4.88%,87.76%,0.35%,0.22%,1.89%,4.91%
7275,Cardinal,4580,91.16%,1.38%,1.40%,1.33%,1.42%,3.32%
7292,Clair,4571,83.31%,10.17%,1.75%,0.66%,1.88%,2.23%
7295,Cipriano,4569,67.83%,0.46%,4.75%,1.09%,0.98%,24.89%
7311,Casale,4563,94.04%,0.24%,1.40%,0.00%,0.61%,3.70%
7311,Cutter,4563,86.46%,7.80%,0.61%,1.10%,1.95%,2.08%
7315,Cofer,4561,71.87%,23.39%,0.33%,0.50%,2.02%,1.89%
7322,Cyrus,4557,56.09%,36.19%,0.81%,0.72%,3.09%,3.09%
7328,Crim,4552,81.06%,13.86%,0.53%,0.40%,2.11%,2.04%
7342,Crozier,4541,91.10%,3.44%,0.95%,0.81%,1.85%,1.85%
7353,Callan,4531,92.39%,0.71%,1.24%,0.40%,1.26%,4.02%
7361,Croteau,4525,95.82%,0.27%,0.62%,0.40%,1.10%,1.79%
7363,Cargill,4524,72.24%,20.87%,0.44%,1.02%,2.06%,3.38%
7369,Cassady,4519,92.59%,1.75%,0.89%,0.33%,2.28%,2.17%
7377,Chick,4517,84.22%,4.32%,2.46%,0.44%,2.06%,6.51%
7387,Cleaver,4509,84.28%,10.49%,0.64%,0.71%,1.75%,2.13%
7402,Crossman,4497,92.15%,2.78%,0.58%,0.27%,1.40%,2.82%
7411,Chea,4492,3.05%,6.30%,83.57%,0.16%,2.69%,4.23%
7413,Cauley,4491,74.55%,20.73%,0.45%,0.60%,1.69%,1.98%
7413,Chesney,4491,87.80%,6.90%,0.67%,0.16%,2.00%,2.47%
7431,Conard,4482,88.20%,7.50%,0.60%,0.42%,1.47%,1.81%
7470,Cavender,4460,92.98%,1.28%,0.47%,0.90%,1.68%,2.69%
7472,Calixto,4458,4.06%,0.20%,2.47%,0.18%,0.38%,92.71%
7488,Canterbury,4449,94.22%,2.38%,0.45%,0.38%,1.19%,1.37%
7500,Cantor,4441,69.58%,0.41%,3.72%,0.14%,1.24%,24.93%
7504,Cureton,4437,43.20%,51.36%,0.27%,0.32%,2.73%,2.12%
7508,Chisolm,4435,23.13%,71.41%,0.27%,0.36%,2.73%,2.10%
7508,Cullum,4435,83.97%,10.28%,0.45%,0.61%,2.14%,2.55%
7530,Caudillo,4418,8.22%,0.32%,0.14%,0.18%,0.18%,90.97%
7542,Conlin,4409,96.12%,0.34%,0.59%,0.18%,0.88%,1.88%
7545,Croom,4407,48.20%,45.88%,0.36%,0.54%,2.65%,2.36%
7554,Coen,4400,91.80%,0.64%,0.91%,0.59%,1.89%,4.18%
7554,Converse,4400,90.07%,3.75%,0.70%,0.59%,1.66%,3.23%
7585,Cozart,4381,69.09%,26.02%,0.46%,0.37%,1.87%,2.19%
7589,Curcio,4380,94.32%,(S),0.57%,(S),0.73%,4.16%
7595,Claypool,4376,90.63%,4.94%,0.73%,0.25%,1.55%,1.90%
7617,Colston,4363,55.40%,39.45%,0.25%,0.71%,2.41%,1.79%
7647,Caine,4343,69.84%,25.10%,0.60%,0.39%,2.07%,2.00%
7647,Carlsen,4343,93.51%,0.41%,0.99%,0.60%,1.75%,2.74%
7668,Coomer,4331,94.74%,0.85%,0.62%,0.32%,1.80%,1.66%
7677,Chicas,4324,2.57%,0.32%,0.21%,(S),(S),96.79%
7698,Cosentino,4312,93.81%,(S),0.42%,(S),1.02%,4.43%
7702,Casares,4309,8.28%,0.14%,0.42%,0.49%,0.30%,90.37%
7702,Chua,4309,2.55%,(S),91.13%,(S),2.65%,3.20%
7702,Clare,4309,82.34%,10.19%,1.67%,0.44%,1.25%,4.11%
7753,Carleton,4282,93.44%,1.82%,0.77%,0.49%,1.10%,2.38%
7760,Chenault,4278,68.30%,26.02%,0.51%,0.26%,2.78%,2.13%
7789,Clift,4256,91.21%,2.73%,0.63%,0.78%,1.53%,3.13%
7803,Charron,4241,92.05%,0.87%,0.94%,0.31%,2.03%,3.80%
7844,Cortese,4221,93.08%,0.31%,0.57%,0.33%,1.35%,4.36%
7868,Cottingham,4206,73.18%,20.83%,0.43%,0.59%,2.43%,2.54%
7873,Crank,4204,75.14%,12.06%,0.50%,8.49%,1.69%,2.12%
7876,Charley,4201,20.07%,15.35%,3.28%,56.18%,2.50%,2.62%
7929,Constant,4173,63.31%,30.19%,0.48%,0.58%,2.47%,2.97%
7947,Czarnecki,4164,96.81%,(S),0.36%,(S),1.13%,1.44%
7961,Coss,4156,56.26%,0.96%,0.36%,0.36%,1.08%,40.98%
7964,Cheeks,4155,21.40%,73.07%,0.29%,0.22%,3.35%,1.68%
7971,Colella,4150,90.46%,0.17%,0.82%,0.22%,0.87%,7.47%
7974,Chancellor,4147,76.83%,16.47%,0.46%,1.86%,1.95%,2.44%
7977,Countryman,4144,88.18%,4.22%,0.68%,1.91%,2.10%,2.92%
7983,Crandell,4141,84.69%,9.20%,0.56%,1.06%,1.59%,2.90%
8016,Cordeiro,4128,83.82%,0.63%,3.22%,0.17%,4.72%,7.44%
8023,Carrero,4126,11.68%,0.80%,0.53%,(S),(S),86.74%
8032,Charette,4121,86.65%,1.09%,0.56%,6.72%,2.26%,2.72%
8040,Cleland,4116,93.17%,0.95%,0.44%,1.09%,1.48%,2.87%
8046,Copenhaver,4113,95.62%,0.63%,0.32%,0.49%,1.22%,1.73%
8055,Chancey,4111,87.18%,6.32%,0.73%,0.63%,1.90%,3.24%
8055,Cowden,4111,93.60%,1.73%,0.63%,0.58%,1.80%,1.65%
8080,Carraway,4103,65.54%,30.32%,0.56%,0.19%,1.39%,2.00%
8114,Cavanagh,4086,94.81%,(S),0.73%,(S),1.40%,2.62%
8121,Champlin,4084,93.02%,1.93%,0.49%,0.91%,1.84%,1.81%
8127,Crew,4081,67.56%,26.49%,0.42%,0.88%,2.43%,2.23%
8155,Chatham,4066,87.41%,5.95%,1.28%,0.61%,1.99%,2.75%
8159,Crumley,4064,91.98%,4.11%,0.34%,0.47%,1.21%,1.89%
8173,Crafton,4056,82.99%,12.03%,0.44%,0.52%,1.85%,2.17%
8178,Collard,4053,92.06%,2.29%,0.69%,0.30%,1.31%,3.36%
8184,Creek,4052,82.65%,10.78%,0.47%,1.48%,2.30%,2.32%
8227,Canning,4033,93.63%,1.59%,0.77%,0.25%,1.86%,1.91%
8229,Colucci,4031,95.91%,(S),0.72%,(S),0.69%,2.23%
8232,Chery,4027,3.40%,91.06%,0.99%,0.20%,1.64%,2.71%
8242,Corrado,4021,91.00%,(S),0.75%,(S),0.82%,7.04%
8246,Chauvin,4018,94.50%,0.85%,0.60%,0.72%,0.92%,2.41%
8246,Croy,4018,92.51%,0.37%,0.77%,1.87%,1.94%,2.54%
8259,Craver,4012,86.86%,8.92%,0.32%,0.37%,1.55%,1.97%
8263,Caplan,4011,94.49%,(S),0.92%,(S),1.40%,2.84%
