Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
9578,Finke,3394,96.14%,0.24%,0.50%,0.50%,1.36%,1.27%
9667,Faught,3357,94.22%,0.30%,0.24%,0.74%,1.46%,3.04%
9710,Feltner,3341,96.41%,0.39%,0.30%,0.33%,1.23%,1.35%
9730,Felice,3333,89.20%,3.57%,0.42%,0.18%,1.08%,5.55%
9733,Frakes,3332,91.75%,1.71%,0.93%,0.81%,1.83%,2.97%
9736,Fryman,3329,95.10%,1.20%,0.15%,0.15%,1.11%,2.28%
9747,Frady,3325,95.34%,0.57%,0.30%,0.63%,1.14%,2.02%
9761,Fenske,3320,95.03%,0.30%,0.75%,0.24%,0.93%,2.74%
9770,Fessler,3316,96.11%,0.45%,0.54%,0.33%,1.03%,1.54%
9808,Foran,3301,93.49%,1.12%,1.09%,0.15%,1.33%,2.82%
9865,Farlow,3279,84.48%,11.71%,0.55%,0.52%,1.16%,1.59%
9899,Frugé,3266,84.84%,10.13%,0.34%,0.37%,1.38%,2.94%
9966,Furlow,3237,50.05%,43.78%,0.62%,0.34%,2.53%,2.69%
9976,Featherstone,3234,69.08%,25.17%,0.56%,0.62%,2.07%,2.50%
9978,Frampton,3233,92.36%,2.78%,0.80%,0.19%,0.80%,3.06%
10011,Frawley,3221,96.27%,0.31%,0.68%,0.19%,0.56%,1.99%
10050,Feinstein,3205,95.66%,(S),0.75%,(S),1.12%,2.22%
10136,Firth,3181,94.84%,0.38%,1.07%,0.31%,1.54%,1.85%
10150,Finnell,3178,80.90%,13.06%,0.79%,0.63%,2.67%,1.95%
10167,Feathers,3173,88.34%,2.93%,0.38%,4.00%,2.43%,1.92%
10250,Fuson,3145,90.91%,0.41%,0.51%,3.47%,2.42%,2.29%
10255,Fitzhugh,3144,71.34%,23.06%,0.54%,0.51%,2.45%,2.10%
10287,Ferrera,3133,46.70%,1.44%,2.46%,(S),(S),48.26%
10292,Fishel,3131,92.72%,2.68%,0.64%,0.48%,1.12%,2.36%
10348,Foor,3113,95.34%,0.64%,1.06%,0.26%,1.28%,1.41%
10372,Fasano,3107,93.56%,(S),1.06%,(S),1.13%,3.80%
10373,Fiscus,3106,95.52%,0.35%,0.45%,0.45%,1.42%,1.80%
10377,Fromm,3105,94.56%,0.52%,0.81%,0.52%,1.58%,2.03%
10395,Felty,3100,94.87%,0.58%,0.74%,0.32%,1.74%,1.74%
10402,Falkner,3097,82.66%,13.63%,0.45%,0.26%,1.16%,1.84%
10402,Faller,3097,89.18%,2.39%,3.42%,0.19%,1.58%,3.23%
10416,Froelich,3090,95.95%,0.19%,0.52%,0.39%,1.20%,1.75%
10445,Foxx,3080,45.94%,46.66%,0.49%,1.30%,3.41%,2.21%
10468,Foshee,3070,92.70%,2.96%,0.52%,0.98%,1.37%,1.47%
10487,Finkel,3060,95.29%,(S),0.85%,(S),1.24%,2.06%
10491,Ferri,3059,93.72%,(S),0.59%,(S),1.01%,4.28%
10499,Fulbright,3056,81.77%,13.97%,0.29%,0.39%,2.00%,1.57%
10510,Ferrel,3054,51.80%,5.17%,0.43%,0.92%,0.95%,40.73%
10541,Farren,3042,94.31%,0.99%,1.22%,0.56%,1.08%,1.84%
10649,Ferree,3004,92.61%,1.50%,1.03%,0.37%,1.13%,3.36%
10717,Farwell,2981,90.84%,3.99%,0.54%,0.81%,1.24%,2.58%
10717,Featherston,2981,84.77%,9.76%,0.67%,0.57%,1.95%,2.28%
10721,Finlay,2980,88.22%,4.53%,0.74%,0.17%,1.81%,4.53%
10743,Fifer,2971,73.34%,20.16%,0.54%,1.08%,2.29%,2.59%
10756,Flesher,2966,94.84%,0.51%,0.47%,0.30%,1.48%,2.39%
10805,Follett,2950,94.10%,0.85%,1.12%,0.54%,1.36%,2.03%
10844,Fedor,2937,95.68%,(S),0.78%,(S),1.36%,1.43%
10903,Fabrizio,2920,94.79%,(S),0.38%,(S),0.48%,4.08%
10914,Faul,2916,89.47%,4.73%,1.37%,0.62%,1.44%,2.37%
10914,Ferretti,2916,87.38%,1.17%,(S),(S),0.93%,9.95%
10935,Furey,2911,93.54%,1.82%,0.82%,0.27%,1.17%,2.37%
10964,Fluker,2901,21.85%,72.60%,0.24%,0.28%,2.65%,2.38%
10983,Ferrin,2896,87.43%,1.83%,0.62%,0.17%,1.38%,8.56%
11016,Fryar,2887,65.19%,27.57%,0.24%,1.35%,3.08%,2.56%
11026,Feder,2884,95.60%,0.80%,(S),(S),0.90%,2.01%
11031,Farthing,2882,93.72%,2.53%,0.31%,0.42%,1.35%,1.67%
11035,Foret,2881,89.03%,0.90%,0.21%,4.89%,1.70%,3.26%
11047,Friedlander,2878,93.61%,0.42%,1.15%,1.81%,1.25%,1.77%
11109,Fiala,2856,93.56%,(S),1.02%,(S),1.16%,3.47%
11241,Feldmann,2812,96.23%,(S),0.53%,(S),0.89%,1.96%
11308,Fults,2793,90.73%,5.62%,0.25%,0.82%,0.90%,1.68%
11312,Foerster,2792,95.09%,0.29%,0.57%,0.29%,1.76%,2.01%
11322,Fleet,2787,75.82%,18.59%,0.47%,0.79%,2.37%,1.97%
11402,Feld,2766,94.18%,1.95%,(S),(S),0.80%,2.57%
11448,Fierros,2751,4.18%,0.18%,(S),0.22%,(S),95.24%
11456,Frandsen,2750,95.24%,0.33%,0.36%,0.22%,1.49%,2.36%
11584,Farquhar,2714,90.79%,3.46%,0.63%,0.74%,1.77%,2.62%
11612,Fabre,2702,51.78%,20.61%,2.15%,0.41%,2.04%,23.02%
11622,Fifield,2699,93.55%,0.22%,0.78%,0.37%,2.22%,2.85%
11631,Fetterman,2695,96.81%,0.19%,0.26%,0.22%,1.19%,1.34%
11653,Ferdinand,2690,35.32%,54.28%,1.78%,0.26%,2.27%,6.10%
11653,Foti,2690,94.57%,0.45%,0.82%,0.00%,1.08%,3.09%
11675,Fredette,2685,93.52%,0.45%,0.41%,0.30%,2.20%,3.13%
11719,Feather,2674,84.48%,2.54%,0.45%,9.65%,1.57%,1.31%
11746,Farner,2667,90.89%,4.95%,0.30%,0.52%,1.57%,1.76%
11759,Fondren,2664,65.58%,30.29%,0.19%,0.53%,1.76%,1.65%
11759,Frahm,2664,96.17%,(S),0.60%,(S),1.46%,1.46%
11801,Feagin,2653,63.66%,31.85%,(S),(S),1.92%,1.96%
11870,Fogleman,2638,94.01%,0.68%,0.45%,1.36%,1.67%,1.82%
11870,Fordyce,2638,91.77%,5.23%,(S),(S),1.10%,1.52%
11904,Fairfield,2630,91.10%,1.79%,0.84%,0.46%,1.44%,4.37%
11925,Festa,2626,93.91%,0.72%,(S),(S),1.07%,3.54%
11971,Funke,2609,95.67%,(S),0.65%,(S),1.30%,1.72%
11977,Fleshman,2608,84.78%,9.43%,0.61%,0.77%,1.57%,2.84%
12040,Fredricks,2592,83.29%,10.19%,0.62%,1.04%,2.01%,2.85%
12072,Fuselier,2583,71.85%,23.85%,0.50%,0.43%,1.66%,1.70%
12082,Fujimoto,2580,6.59%,(S),78.02%,(S),13.02%,2.29%
12164,Faucher,2562,91.92%,4.14%,0.51%,0.35%,1.33%,1.76%
12180,Frerichs,2559,96.40%,(S),0.55%,(S),1.09%,1.48%
12250,Fales,2539,93.07%,0.55%,0.71%,0.79%,1.50%,3.39%
12333,Furst,2521,95.44%,(S),0.60%,(S),1.19%,2.14%
12339,Fulgham,2520,63.97%,30.60%,0.20%,0.44%,2.42%,2.38%
12423,Fisch,2502,95.36%,(S),0.48%,(S),0.88%,2.96%
12426,Fellers,2501,94.16%,1.28%,0.80%,0.28%,1.44%,2.04%
12491,Fern,2482,88.36%,0.81%,2.50%,0.36%,1.53%,6.45%
12514,Freire,2477,30.36%,1.98%,0.65%,(S),(S),66.49%
12541,Fairman,2470,77.45%,15.99%,0.53%,0.24%,2.71%,3.08%
12597,Flynt,2457,87.91%,8.02%,0.33%,0.28%,1.38%,2.08%
12597,Friese,2457,94.95%,0.45%,0.69%,0.73%,1.59%,1.59%
12602,Friedel,2456,95.15%,0.29%,0.53%,0.53%,1.55%,1.95%
12637,Fyffe,2449,81.63%,14.21%,0.90%,0.41%,1.14%,1.71%
12652,Fullen,2445,82.29%,11.53%,0.49%,0.37%,2.37%,2.94%
12670,Figueiredo,2439,89.50%,1.60%,(S),(S),1.76%,5.70%
12682,Filer,2436,80.13%,14.90%,0.74%,0.37%,2.09%,1.77%
12694,Fentress,2432,62.54%,31.17%,0.29%,0.37%,3.00%,2.63%
12711,Fackler,2429,95.10%,0.49%,0.95%,0.00%,1.44%,2.02%
12744,Fuerte,2422,3.06%,(S),7.60%,(S),1.57%,87.65%
12757,Frei,2419,94.38%,(S),0.74%,(S),1.65%,2.98%
12795,Fye,2410,89.54%,6.64%,0.37%,0.37%,1.24%,1.83%
12861,Folks,2394,59.69%,30.79%,(S),(S),2.84%,6.14%
12904,Fahy,2382,96.39%,(S),0.88%,(S),0.97%,1.60%
12953,Feltman,2371,95.40%,0.30%,0.63%,0.34%,1.52%,1.81%
12971,Fein,2367,95.56%,(S),0.51%,(S),1.14%,2.37%
12971,Fridley,2367,96.37%,0.25%,0.25%,0.42%,1.44%,1.27%
13010,Fikes,2359,60.96%,32.47%,0.34%,0.30%,3.26%,2.67%
13115,Foulk,2337,92.77%,1.58%,(S),(S),1.75%,3.34%
13127,Flannigan,2334,81.28%,14.82%,0.60%,0.34%,1.54%,1.41%
13148,Folger,2328,92.10%,1.07%,0.56%,2.10%,1.03%,3.14%
13203,Friedland,2315,95.85%,(S),0.86%,(S),1.21%,1.60%
13263,Franko,2301,81.40%,0.74%,0.83%,0.96%,1.22%,14.86%
13283,Flippen,2296,69.86%,23.87%,0.52%,0.44%,2.35%,2.96%
13306,Few,2292,63.26%,31.68%,0.57%,0.31%,2.66%,1.53%
13330,FitzMaurice,2288,94.06%,(S),1.05%,(S),1.14%,3.10%
13356,Forst,2283,94.83%,1.05%,(S),(S),1.10%,2.37%
13360,Farnum,2281,86.63%,6.80%,0.83%,0.48%,2.06%,3.20%
13376,Ferland,2277,92.89%,1.54%,0.75%,0.35%,1.23%,3.25%
13383,Finan,2276,83.52%,(S),10.76%,(S),2.20%,2.77%
13397,Faucett,2274,88.13%,6.60%,0.57%,0.57%,2.02%,2.11%
13407,Finlayson,2273,89.05%,5.50%,1.28%,0.44%,1.50%,2.24%
13431,Figueredo,2269,15.51%,(S),1.19%,(S),0.62%,82.06%
13435,Forshee,2268,88.84%,7.54%,(S),(S),1.19%,1.90%
13470,Folse,2260,86.33%,10.04%,0.31%,0.27%,1.19%,1.86%
13472,Farhat,2259,80.92%,(S),7.44%,(S),6.29%,3.67%
13486,Freda,2253,95.52%,0.71%,(S),(S),1.02%,1.91%
13497,Fleener,2250,94.09%,0.76%,0.58%,0.62%,0.98%,2.98%
13505,Fewell,2247,74.90%,19.14%,0.49%,0.22%,2.58%,2.67%
13531,Funches,2242,10.44%,83.94%,(S),(S),3.17%,1.96%
13551,Finck,2237,96.07%,(S),0.67%,(S),1.03%,1.65%
13551,Flanary,2237,94.10%,1.30%,0.49%,0.72%,2.06%,1.34%
13627,Farrer,2222,89.15%,5.76%,0.36%,0.41%,0.95%,3.38%
13627,Frances,2222,53.65%,22.77%,2.25%,2.25%,1.94%,17.15%
13640,FitzGibbons,2221,93.56%,1.04%,0.86%,0.00%,1.71%,2.84%
13646,Fargo,2219,91.35%,2.52%,0.54%,1.89%,1.44%,2.25%
13646,Fincham,2219,94.50%,1.13%,0.81%,0.27%,2.07%,1.22%
13660,FitzGibbon,2216,94.22%,0.86%,0.59%,0.63%,1.49%,2.21%
13703,Foos,2209,95.29%,0.36%,0.32%,0.45%,1.31%,2.26%
13721,Fleischmann,2206,95.97%,(S),0.50%,(S),0.73%,2.31%
13764,Furness,2198,92.13%,2.87%,0.59%,0.36%,1.68%,2.37%
13775,Forsman,2196,94.08%,0.50%,0.36%,0.96%,1.68%,2.41%
13798,Fassett,2191,85.58%,7.90%,0.41%,1.41%,1.41%,3.29%
13850,Ferber,2182,93.45%,0.78%,0.60%,0.37%,1.65%,3.16%
13867,Flock,2179,93.07%,0.28%,1.24%,1.10%,1.56%,2.75%
13911,Forcier,2171,95.39%,0.00%,0.28%,0.23%,1.52%,2.58%
13933,Flippo,2167,93.40%,0.46%,0.65%,1.34%,1.52%,2.63%
14042,Fly,2145,82.28%,11.84%,0.51%,1.72%,1.31%,2.33%
14064,Fallin,2140,83.79%,9.39%,0.70%,1.21%,2.52%,2.38%
14064,Frison,2140,26.54%,67.99%,0.42%,0.23%,2.66%,2.15%
14070,Font,2138,33.44%,2.48%,1.03%,0.23%,0.65%,62.16%
14119,Faz,2128,5.92%,(S),(S),(S),(S),93.70%
14127,Foye,2127,56.23%,38.32%,0.94%,0.52%,1.93%,2.07%
14139,Fujii,2125,5.74%,(S),81.60%,(S),9.84%,2.68%
14160,Fabiano,2121,94.77%,0.71%,0.47%,0.00%,0.85%,3.21%
14172,Falzone,2119,94.20%,0.61%,0.28%,0.00%,1.04%,3.87%
14208,Fichter,2113,95.17%,(S),0.76%,(S),1.23%,2.27%
14213,Fodor,2112,94.65%,(S),0.52%,(S),1.70%,2.75%
14215,Fluharty,2111,97.39%,(S),0.47%,(S),0.95%,0.90%
14238,Fretwell,2106,87.56%,5.08%,0.85%,1.28%,2.42%,2.80%
14338,Fimbres,2087,8.67%,(S),(S),1.49%,0.38%,89.08%
14349,Fedele,2085,94.10%,1.01%,0.77%,0.00%,0.86%,3.26%
14349,Focht,2085,95.44%,(S),(S),0.67%,1.44%,1.73%
14382,Fails,2078,56.16%,38.93%,0.29%,0.82%,2.07%,1.73%
14409,Fluellen,2074,3.13%,91.42%,(S),(S),2.70%,2.27%
14419,Foutz,2073,91.37%,2.85%,0.29%,0.68%,1.59%,3.23%
14443,Fenstermaker,2069,96.76%,0.24%,0.24%,0.29%,1.11%,1.35%
14458,Fray,2066,61.62%,29.91%,1.06%,0.44%,1.98%,4.99%
14468,Flavin,2064,95.30%,(S),0.82%,(S),0.68%,2.81%
14489,Freels,2060,90.34%,5.44%,0.53%,0.44%,1.46%,1.80%
14492,Fresquez,2059,13.65%,(S),0.44%,0.97%,(S),84.46%
14495,Fleisher,2058,95.68%,(S),0.87%,(S),1.51%,1.41%
14495,Freel,2058,94.66%,0.97%,0.49%,0.00%,0.68%,3.21%
14495,Fuerst,2058,96.16%,(S),0.49%,(S),0.83%,2.14%
14591,Forbis,2040,92.25%,2.16%,0.49%,1.03%,2.40%,1.67%
14612,Fetty,2037,93.47%,2.70%,0.64%,0.59%,1.23%,1.37%
14617,Fleeman,2036,92.63%,3.88%,0.25%,0.39%,1.28%,1.57%
14669,Fekete,2027,95.76%,(S),0.39%,(S),0.89%,2.52%
14724,Fullwood,2018,33.00%,60.56%,(S),(S),3.82%,2.08%
14755,Ferrero,2013,75.31%,(S),1.59%,(S),0.60%,22.06%
14768,Fearon,2011,53.41%,41.77%,(S),(S),2.09%,2.24%
14799,Fettig,2005,95.71%,0.25%,0.45%,1.35%,1.15%,1.10%
14824,Fonville,2000,42.60%,52.15%,0.50%,0.30%,2.55%,1.90%
14881,Filler,1988,93.46%,(S),1.36%,(S),1.36%,2.67%
14881,Fortes,1988,31.59%,27.46%,13.68%,1.01%,6.14%,20.12%
14920,Felan,1984,20.36%,0.25%,1.11%,0.30%,0.60%,77.37%
14976,Farrand,1974,92.35%,1.47%,0.51%,0.51%,1.72%,3.44%
14986,Fuentez,1972,8.57%,0.56%,0.61%,0.46%,0.46%,89.35%
14995,Fischbach,1970,94.47%,(S),1.22%,(S),0.96%,3.05%
14995,Fulghum,1970,91.57%,4.42%,0.25%,0.41%,1.27%,2.08%
15015,Flax,1967,73.92%,21.00%,(S),(S),1.27%,3.20%
15020,Foutch,1966,92.62%,1.48%,0.56%,1.22%,1.83%,2.29%
15043,Furrow,1964,95.06%,0.66%,0.56%,0.66%,1.22%,1.83%
15048,Forero,1963,9.78%,0.46%,0.25%,(S),(S),89.45%
15066,Funderburg,1958,75.59%,19.97%,0.51%,0.26%,1.84%,1.84%
15080,Fells,1956,30.27%,61.40%,0.56%,0.36%,3.37%,4.04%
15120,Fuhrmann,1951,95.75%,(S),0.67%,(S),1.18%,2.00%
15124,Friar,1950,74.05%,20.00%,0.67%,0.46%,1.95%,2.87%
15140,Finklea,1948,36.81%,57.75%,(S),(S),2.16%,2.82%
15140,Fizer,1948,63.35%,30.39%,(S),(S),2.87%,2.77%
15171,Ferman,1942,32.44%,3.40%,(S),(S),1.18%,62.51%
15259,Fritch,1926,95.95%,0.62%,(S),(S),1.71%,1.09%
15262,Foskey,1925,76.31%,20.62%,(S),(S),1.97%,0.73%
15268,Fausto,1924,8.52%,(S),8.42%,0.42%,(S),82.22%
15284,Fallis,1921,84.59%,1.15%,2.34%,7.96%,1.30%,2.65%
15289,Fernald,1920,93.91%,0.99%,0.63%,0.36%,1.25%,2.86%
15309,Fishback,1917,83.41%,11.79%,0.57%,0.31%,2.19%,1.72%
15391,Freshour,1905,95.80%,(S),0.63%,(S),0.89%,2.05%
15402,Frew,1903,94.01%,1.68%,0.42%,0.68%,1.31%,1.89%
15471,Fishburn,1893,89.49%,5.65%,(S),(S),1.11%,2.96%
15477,Fansler,1892,94.03%,(S),(S),0.95%,2.01%,1.90%
15520,Finkle,1886,93.05%,1.06%,(S),(S),1.38%,3.92%
15533,Fager,1884,95.59%,0.53%,(S),(S),1.54%,1.75%
15647,Fout,1867,93.25%,1.07%,0.48%,0.80%,1.82%,2.57%
15647,Froman,1867,92.61%,0.59%,0.43%,2.36%,2.20%,1.82%
15651,Follis,1866,94.37%,0.64%,0.43%,0.86%,1.50%,2.20%
15658,Frisbee,1865,92.92%,(S),1.45%,(S),1.82%,3.06%
15681,Frisk,1861,93.87%,0.70%,0.70%,0.59%,1.13%,3.01%
15719,FitzSimons,1855,95.26%,0.65%,0.59%,0.00%,0.65%,2.86%
15719,Frese,1855,94.50%,0.54%,0.54%,0.49%,0.65%,3.29%
15743,Fossum,1852,94.76%,0.32%,0.70%,1.08%,1.03%,2.11%
15758,Fergus,1850,80.38%,11.73%,(S),(S),2.43%,4.22%
15758,Fossett,1850,72.49%,22.16%,(S),(S),2.16%,2.43%
15827,Ferebee,1839,38.61%,56.88%,(S),(S),2.28%,1.85%
15959,Fatima,1820,3.85%,(S),91.65%,(S),1.37%,1.70%
15964,Fairweather,1819,68.22%,26.28%,0.49%,0.33%,2.14%,2.53%
16012,Flohr,1813,96.30%,(S),0.66%,(S),1.16%,1.71%
16031,Factor,1809,58.26%,2.10%,4.53%,18.24%,3.65%,13.21%
16041,Figgins,1808,79.31%,14.66%,0.88%,0.55%,2.27%,2.32%
16041,Forgione,1808,95.24%,(S),0.94%,(S),0.77%,2.32%
16049,Fritsche,1807,96.46%,(S),0.44%,(S),1.11%,1.72%
16051,Fofana,1806,1.38%,95.63%,(S),(S),1.77%,1.11%
16098,Ferron,1799,74.82%,15.90%,0.50%,0.94%,1.61%,6.23%
16108,Fickes,1797,88.81%,0.33%,0.33%,0.45%,1.11%,8.96%
16136,Folmar,1793,80.42%,12.99%,(S),(S),1.67%,4.24%
16171,Filkins,1787,92.95%,1.68%,0.39%,0.67%,2.29%,2.01%
16188,Foraker,1785,94.79%,0.50%,0.28%,1.01%,1.62%,1.79%
16195,Fannon,1783,90.80%,2.41%,1.35%,0.79%,2.13%,2.52%
16219,Failla,1780,94.04%,0.90%,(S),(S),1.07%,3.37%
16219,Fitchett,1780,60.45%,27.87%,0.56%,0.51%,1.91%,8.71%
16273,Feehan,1772,95.88%,(S),0.90%,(S),1.35%,1.35%
16295,Farooq,1770,4.46%,2.82%,86.16%,0.34%,4.24%,1.98%
16302,Foland,1769,94.91%,0.73%,0.57%,0.45%,0.90%,2.43%
16315,Fenimore,1766,95.92%,0.34%,0.40%,0.45%,1.08%,1.81%
16327,Falvey,1765,95.64%,0.40%,1.13%,0.00%,0.85%,1.98%
16343,Finnie,1763,49.23%,45.55%,(S),(S),2.38%,2.16%
16349,Funez,1762,4.65%,0.96%,0.00%,(S),(S),94.10%
16390,Fransen,1756,94.53%,0.28%,0.51%,0.51%,1.59%,2.56%
16407,Fred,1754,49.77%,7.07%,3.53%,8.78%,1.43%,29.42%
16415,Facey,1753,26.98%,65.32%,(S),(S),2.34%,4.68%
16420,Finegan,1752,93.61%,2.05%,(S),(S),0.68%,2.91%
16427,Fortino,1751,87.49%,(S),1.83%,(S),1.09%,9.25%
16450,Frasure,1748,93.42%,4.12%,(S),(S),0.86%,0.92%
16457,Fecteau,1747,95.94%,(S),(S),0.69%,1.60%,1.26%
16519,Falgout,1739,92.06%,(S),(S),3.28%,1.44%,1.84%
16544,Farquharson,1735,40.52%,53.83%,(S),(S),2.54%,2.54%
16555,Fenderson,1734,35.93%,57.84%,(S),(S),2.19%,3.58%
16586,Fendley,1729,93.93%,2.02%,0.35%,0.40%,1.39%,1.91%
16601,Facio,1727,7.06%,(S),(S),1.16%,0.35%,91.26%
16616,Faulkenberry,1726,94.67%,0.70%,0.58%,0.93%,1.27%,1.85%
16624,Fergerson,1725,64.58%,29.10%,(S),(S),3.54%,2.26%
16635,Frailey,1723,91.00%,3.19%,0.52%,1.80%,1.74%,1.74%
16662,Falkowski,1719,97.38%,(S),0.35%,(S),0.47%,1.57%
16662,Freiberg,1719,93.08%,0.35%,1.05%,0.41%,1.11%,4.01%
16662,Frenzel,1719,94.82%,(S),0.76%,(S),1.28%,2.62%
16662,Fujita,1719,6.69%,(S),82.20%,(S),8.20%,2.85%
16687,Fralick,1716,94.70%,0.41%,0.64%,0.41%,2.62%,1.22%
16696,Faucette,1715,72.30%,24.02%,(S),(S),1.63%,1.98%
16734,Finkbeiner,1709,95.96%,(S),0.53%,(S),1.05%,1.87%
16734,Forbush,1709,90.29%,5.32%,(S),(S),1.35%,2.52%
16748,Faye,1707,55.89%,38.61%,1.17%,0.41%,1.41%,2.52%
16748,Flor,1707,56.18%,0.70%,6.74%,0.59%,1.99%,33.80%
16781,Fertig,1702,93.48%,(S),1.47%,(S),1.35%,3.23%
16781,Flippin,1702,78.79%,17.27%,(S),(S),1.88%,1.35%
16789,Foulks,1701,58.61%,36.21%,0.47%,0.35%,1.94%,2.41%
16802,Fleckenstein,1699,95.70%,0.53%,(S),(S),1.06%,2.18%
16809,Facundo,1698,4.30%,(S),4.06%,0.35%,(S),90.93%
16839,Fowles,1695,83.95%,11.09%,0.83%,0.35%,1.47%,2.30%
16868,Franson,1690,92.43%,1.54%,0.89%,0.53%,2.31%,2.31%
16881,File,1688,91.05%,4.27%,0.65%,0.59%,1.95%,1.48%
16953,Forward,1677,73.52%,21.05%,0.42%,0.48%,2.50%,2.03%
16993,Fett,1672,95.75%,0.96%,(S),(S),1.02%,1.50%
17026,Fenstermacher,1669,95.57%,(S),(S),0.60%,0.96%,2.46%
17040,Fagundes,1667,88.12%,0.90%,1.02%,0.78%,1.32%,7.86%
17063,Fyfe,1664,92.19%,3.00%,0.78%,0.42%,1.92%,1.68%
17072,Flinchum,1663,97.23%,(S),0.42%,(S),0.96%,0.84%
17104,Forth,1659,87.94%,6.63%,0.42%,0.48%,2.05%,2.47%
17111,Ficklin,1658,54.70%,38.18%,0.48%,0.72%,2.53%,3.38%
17120,Faustino,1657,29.09%,(S),28.61%,(S),3.02%,38.08%
17120,Fulp,1657,83.28%,11.59%,(S),(S),2.47%,1.75%
17151,Filip,1652,93.70%,(S),2.18%,(S),0.73%,2.91%
17159,Farrier,1651,70.87%,21.80%,0.55%,0.85%,2.42%,3.51%
17274,Fulmore,1639,8.42%,85.78%,(S),(S),2.56%,2.75%
17274,Furry,1639,94.69%,2.07%,0.31%,0.31%,0.73%,1.89%
17331,Fonte,1631,69.90%,0.49%,1.96%,0.00%,0.98%,26.67%
17345,Favreau,1629,96.75%,(S),(S),0.55%,0.80%,1.47%
17367,Flanery,1626,93.73%,(S),(S),0.55%,2.03%,3.20%
17392,Feldt,1623,95.13%,0.00%,1.05%,0.55%,1.23%,2.03%
17419,Felter,1620,91.91%,1.54%,0.68%,2.78%,1.30%,1.79%
17432,Ferrufino,1618,4.51%,0.68%,0.49%,(S),(S),94.07%
17432,Fuss,1618,94.99%,(S),0.37%,(S),1.67%,2.41%
17447,Freeborn,1616,92.45%,1.30%,0.68%,0.50%,2.54%,2.54%
17455,Fredericksen,1615,94.43%,0.74%,0.37%,0.37%,2.17%,1.92%
17521,Frasher,1608,93.84%,2.05%,(S),(S),1.06%,1.99%
17551,Farney,1603,95.88%,0.94%,(S),(S),1.00%,1.31%
17582,Fariñas,1599,7.75%,(S),27.77%,(S),3.63%,59.60%
17582,Fricks,1599,85.05%,10.82%,(S),(S),1.00%,2.38%
17625,Feltz,1594,96.11%,(S),0.63%,(S),0.69%,2.20%
17639,Fessenden,1593,94.66%,(S),1.57%,(S),1.63%,1.95%
17662,Ferrigno,1590,93.08%,(S),0.63%,(S),0.50%,5.47%
17673,Freas,1588,91.06%,(S),0.94%,(S),1.51%,6.05%
17726,Fader,1581,90.96%,(S),1.90%,(S),1.77%,3.61%
17726,Fagg,1581,90.01%,6.83%,0.51%,0.57%,1.14%,0.95%
17726,Fuhr,1581,94.62%,1.20%,(S),(S),1.20%,2.34%
17752,Felten,1578,93.41%,0.57%,1.71%,0.00%,1.90%,2.41%
17809,Feingold,1572,96.12%,0.32%,0.95%,0.00%,0.89%,1.72%
17818,Filsaime,1571,2.23%,92.17%,(S),(S),2.29%,2.86%
17823,Fiorillo,1570,93.44%,(S),0.38%,(S),0.83%,5.16%
17839,Frederiksen,1568,94.45%,0.70%,0.70%,0.70%,1.59%,1.85%
17851,Feely,1567,91.51%,4.85%,0.57%,0.38%,0.70%,1.98%
17883,Feher,1564,94.88%,0.83%,(S),(S),0.96%,2.56%
17896,Fukuda,1562,5.63%,(S),80.54%,(S),10.56%,3.20%
17992,Fegley,1552,96.97%,(S),(S),(S),1.42%,1.35%
18068,Folds,1543,85.94%,10.82%,(S),(S),1.88%,1.04%
18089,Frasca,1541,94.55%,(S),0.45%,(S),0.84%,3.70%
18090,Fletes,1540,4.42%,(S),(S),0.00%,0.00%,95.39%
18116,Fankhauser,1537,96.88%,0.00%,0.39%,0.52%,1.69%,0.52%
18116,Fouch,1537,83.21%,10.67%,(S),(S),1.43%,3.12%
18128,Fraizer,1536,55.99%,37.63%,0.52%,0.91%,2.15%,2.80%
18166,Fenster,1532,93.80%,2.87%,(S),(S),0.98%,1.83%
18166,Florek,1532,94.06%,0.52%,0.39%,0.59%,2.28%,2.15%
18237,Fouse,1525,80.20%,13.18%,0.66%,0.59%,2.69%,2.69%
18286,Fadden,1518,94.73%,0.99%,0.33%,0.33%,1.78%,1.84%
18326,Fischetti,1512,94.71%,0.53%,0.86%,0.00%,0.73%,3.17%
18411,Fazekas,1504,93.88%,0.73%,0.53%,0.73%,0.93%,3.19%
18486,Forgey,1495,93.58%,1.40%,0.87%,0.74%,2.27%,1.14%
18502,Fear,1493,94.57%,1.07%,0.54%,0.67%,1.14%,2.01%
18511,Faherty,1491,95.64%,(S),0.94%,(S),1.41%,1.74%
18511,Frain,1491,94.30%,1.07%,(S),(S),1.95%,2.15%
18550,Farrelly,1487,91.46%,2.69%,1.34%,(S),(S),3.16%
18550,Flesch,1487,95.49%,(S),(S),0.67%,0.67%,2.35%
18561,Folden,1486,87.69%,4.98%,0.47%,1.01%,2.09%,3.77%
18561,Fronk,1486,96.50%,(S),(S),0.54%,0.94%,1.48%
18622,Fairfax,1478,51.42%,42.29%,(S),(S),2.50%,2.98%
18622,Feuerstein,1478,96.62%,(S),0.34%,(S),1.29%,1.42%
18660,Fretz,1474,95.86%,(S),0.68%,(S),0.88%,2.10%
18676,Ferranti,1472,95.79%,(S),0.34%,(S),0.41%,3.19%
