Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
1101,Katz,31780,95.31%,0.38%,0.70%,0.07%,0.88%,2.65%
1102,Kuhn,31776,95.17%,0.58%,0.65%,0.23%,1.17%,2.21%
1113,Kinney,31558,85.36%,8.01%,0.88%,1.35%,2.14%,2.27%
1126,Kendall,31209,85.73%,8.90%,0.81%,0.54%,1.99%,2.03%
1161,Kirkland,30283,68.79%,26.33%,0.46%,0.52%,1.80%,2.10%
1196,Kaplan,29582,94.78%,0.42%,0.79%,0.10%,1.09%,2.82%
1216,Kessler,29064,94.94%,0.65%,0.65%,0.27%,1.28%,2.21%
1237,Kern,28547,93.18%,2.23%,0.88%,0.38%,1.30%,2.04%
1239,Knowles,28460,81.01%,13.19%,0.56%,0.59%,1.91%,2.73%
1259,Kendrick,27915,64.90%,29.71%,0.47%,0.51%,2.34%,2.07%
1266,Kenney,27759,87.17%,7.73%,0.66%,0.27%,1.97%,2.19%
1344,Kirkpatrick,26251,89.44%,5.39%,0.65%,0.45%,1.66%,2.41%
1357,Kumar,25986,4.23%,0.94%,88.26%,0.60%,4.91%,1.07%
1467,Kay,24337,85.64%,5.89%,3.47%,0.61%,1.92%,2.48%
1476,Kurtz,24216,94.87%,1.15%,0.57%,0.30%,1.42%,1.70%
1544,Kimball,23293,92.72%,2.29%,0.75%,0.48%,1.54%,2.23%
1592,Koenig,22499,94.87%,0.35%,0.66%,0.65%,1.22%,2.25%
1606,Kauffman,22353,95.92%,0.51%,0.61%,0.19%,1.06%,1.72%
1635,Kraft,22035,94.30%,0.69%,0.70%,0.55%,1.56%,2.21%
1667,Kilgore,21627,82.41%,12.26%,0.43%,0.73%,2.09%,2.09%
1730,Kearney,20706,75.45%,19.71%,0.62%,0.22%,1.84%,2.16%
1741,Kruse,20584,95.02%,0.21%,0.89%,0.27%,1.39%,2.22%
1765,Keenan,20353,92.87%,2.22%,0.65%,0.43%,1.54%,2.29%
1853,Koehler,19368,95.61%,0.23%,0.58%,0.36%,1.19%,2.04%
1890,Kraus,19028,95.51%,0.39%,0.55%,0.27%,1.17%,2.11%
1900,Keys,18899,48.90%,43.86%,0.33%,1.11%,3.31%,2.49%
1924,Kyle,18721,79.99%,14.11%,0.74%,0.45%,2.32%,2.40%
1934,Kiser,18674,91.11%,4.40%,0.45%,0.52%,1.61%,1.91%
1959,Keen,18459,89.64%,4.70%,1.20%,0.63%,1.66%,2.17%
1979,Keyes,18252,60.50%,22.06%,0.90%,0.78%,2.21%,13.54%
1999,Kowalski,18077,96.05%,0.28%,0.45%,0.22%,1.15%,1.85%
2000,Kincaid,18075,86.07%,8.68%,0.66%,0.46%,1.86%,2.27%
2003,Kimble,18040,59.02%,35.37%,0.49%,0.65%,2.27%,2.20%
2032,Keene,17711,85.17%,8.35%,0.58%,1.08%,2.17%,2.65%
2077,Kenny,17429,88.85%,5.66%,0.99%,0.60%,1.52%,2.39%
2121,Keating,17060,94.36%,1.28%,0.66%,0.33%,1.42%,1.96%
2145,Knutson,16910,95.51%,0.30%,0.55%,0.52%,1.31%,1.82%
2177,Kohler,16686,94.73%,0.26%,0.70%,0.46%,1.38%,2.48%
2258,Kinsey,16102,76.31%,17.76%,0.50%,0.99%,2.04%,2.40%
2333,Kerns,15614,90.88%,3.89%,0.62%,0.86%,1.75%,1.99%
2378,Kellogg,15317,88.84%,5.41%,0.77%,0.55%,1.93%,2.50%
2390,Kitchen,15170,80.03%,14.39%,0.52%,0.67%,2.12%,2.27%
2394,Kearns,15136,92.48%,2.70%,0.63%,0.26%,1.72%,2.20%
2466,Knott,14622,83.13%,11.82%,0.50%,0.58%,1.61%,2.35%
2473,Kahn,14584,86.07%,1.86%,7.25%,0.53%,1.23%,3.05%
2501,Kelsey,14456,84.10%,9.93%,0.66%,1.25%,1.82%,2.23%
2551,Kong,14165,4.46%,2.22%,87.91%,0.09%,3.54%,1.78%
2553,Kaminski,14152,96.10%,0.30%,0.47%,0.20%,0.94%,1.99%
2565,Kilpatrick,14087,80.27%,14.01%,0.53%,0.80%,1.89%,2.51%
2591,Kruger,13898,94.22%,0.40%,0.67%,0.68%,1.30%,2.73%
2633,Keener,13687,90.24%,4.16%,0.57%,1.32%,1.65%,2.07%
2708,Ko,13312,2.87%,(S),93.63%,(S),2.41%,0.85%
2721,Kwon,13235,1.56%,(S),96.30%,(S),1.44%,0.45%
2796,Kenyon,12891,93.41%,1.72%,0.65%,0.70%,1.50%,2.02%
2833,Killian,12717,90.41%,4.40%,0.54%,0.64%,1.75%,2.25%
2978,Kimbrough,12034,45.26%,48.71%,0.41%,0.29%,3.27%,2.06%
3064,Kolb,11705,94.69%,0.38%,0.64%,0.77%,1.40%,2.12%
3124,Keeler,11546,90.52%,3.51%,0.77%,0.88%,1.98%,2.33%
3133,Krieger,11521,95.04%,0.58%,0.65%,0.30%,1.26%,2.16%
3154,Keane,11459,92.66%,1.55%,1.34%,0.17%,1.68%,2.58%
3227,Keck,11186,94.38%,0.84%,0.59%,0.50%,1.43%,2.26%
3232,Kopp,11175,95.70%,0.21%,0.66%,0.23%,1.37%,1.83%
3240,Kiefer,11141,95.07%,0.21%,0.67%,0.22%,1.28%,2.55%
3253,Kroll,11098,94.50%,0.42%,0.81%,0.35%,1.55%,2.36%
3260,Krebs,11067,95.84%,0.24%,0.48%,0.27%,1.26%,1.91%
3275,Keefe,11028,95.45%,0.26%,0.68%,0.28%,1.31%,2.01%
3307,Kuntz,10848,95.42%,0.52%,0.55%,0.60%,1.24%,1.67%
3359,Kitchens,10647,82.76%,12.23%,0.49%,0.57%,1.73%,2.23%
3391,Kinder,10539,90.32%,4.72%,0.74%,0.48%,1.42%,2.32%
3392,Koontz,10538,93.00%,2.87%,0.49%,0.41%,1.59%,1.64%
3396,Kimmel,10528,95.68%,0.43%,0.57%,0.37%,1.28%,1.67%
3401,Kemper,10518,89.45%,5.95%,0.49%,0.42%,1.50%,2.19%
3449,Kozlowski,10358,95.00%,0.22%,0.53%,0.27%,1.40%,2.58%
3450,Keegan,10354,94.50%,0.52%,0.70%,0.33%,1.44%,2.51%
3460,Karr,10324,88.80%,1.44%,3.45%,1.08%,1.43%,3.79%
3545,Kasper,10064,94.76%,0.49%,0.81%,0.30%,1.16%,2.47%
3554,Kirchner,10044,95.56%,0.36%,0.58%,0.28%,1.17%,2.05%
3578,Kunz,9953,94.81%,0.23%,0.64%,0.22%,1.47%,2.63%
3608,Kuykendall,9841,84.50%,9.08%,0.43%,1.10%,1.92%,2.97%
3647,Keeton,9748,84.08%,10.56%,0.44%,0.77%,1.76%,2.39%
3656,Keaton,9723,69.28%,25.24%,0.64%,0.82%,1.59%,2.43%
3663,Kelleher,9714,95.33%,0.26%,0.71%,0.09%,1.06%,2.55%
3673,Kohn,9701,91.46%,3.86%,0.66%,0.24%,0.82%,2.96%
3697,Knoll,9608,94.74%,0.74%,1.01%,0.09%,1.36%,2.05%
3711,Koehn,9559,96.25%,0.31%,0.35%,0.25%,0.82%,2.02%
3713,Keefer,9552,94.70%,1.31%,0.49%,0.48%,1.07%,1.95%
3736,Kunkel,9488,95.73%,0.45%,0.56%,0.26%,1.00%,1.99%
3806,Kohl,9303,95.02%,0.34%,0.86%,0.88%,1.10%,1.80%
3813,Keeney,9294,95.10%,0.52%,0.57%,0.34%,1.44%,2.02%
3864,Klinger,9179,95.82%,0.34%,0.60%,0.25%,0.97%,2.03%
3898,Knudsen,9104,93.73%,0.24%,0.74%,1.03%,1.54%,2.72%
3917,Kovacs,9072,94.96%,0.31%,0.73%,0.07%,1.06%,2.88%
3932,Kee,9049,51.25%,21.79%,10.84%,10.66%,2.69%,2.76%
3940,Kovach,9040,95.72%,0.24%,0.59%,0.17%,1.28%,2.00%
3951,Kidwell,9006,92.85%,1.78%,0.62%,0.49%,1.79%,2.48%
3966,Kwan,8965,4.90%,0.55%,90.47%,0.09%,2.45%,1.54%
3975,Keeling,8938,84.07%,9.90%,0.58%,1.15%,2.23%,2.07%
4050,Kirsch,8764,95.86%,0.18%,0.62%,0.41%,1.06%,1.87%
4072,Kish,8725,95.48%,0.68%,0.55%,0.34%,0.94%,2.01%
4090,Keel,8682,79.49%,13.58%,0.93%,1.69%,2.49%,1.82%
4096,Kelso,8671,86.46%,7.44%,0.50%,0.74%,2.49%,2.38%
4113,Kaye,8627,89.73%,1.81%,1.23%,3.73%,1.39%,2.11%
4147,Koss,8544,79.45%,15.13%,0.47%,0.55%,1.81%,2.59%
4189,Kersey,8459,82.31%,12.29%,0.61%,0.47%,2.07%,2.23%
4213,Ketchum,8407,88.18%,3.60%,0.57%,2.83%,1.96%,2.85%
4320,Kirkwood,8227,66.52%,28.36%,0.49%,0.40%,2.25%,1.98%
4354,Knowlton,8157,90.78%,3.54%,0.69%,0.63%,1.84%,2.53%
4417,Kingsley,8043,91.68%,2.19%,1.24%,0.52%,1.27%,3.10%
4446,Keyser,7978,93.54%,2.04%,0.73%,0.25%,1.32%,2.12%
4531,Krug,7827,95.73%,0.41%,0.83%,0.32%,1.09%,1.62%
4554,Kremer,7784,95.41%,0.48%,0.77%,0.19%,1.03%,2.12%
4565,Keim,7769,96.11%,0.33%,0.48%,0.31%,0.94%,1.83%
4592,Kraemer,7726,95.87%,0.25%,0.63%,0.17%,1.14%,1.94%
4598,Kling,7713,93.47%,1.05%,1.27%,0.38%,1.53%,2.31%
4602,Kehoe,7708,94.98%,0.31%,0.65%,0.13%,1.62%,2.31%
4711,Kress,7528,95.59%,0.62%,0.58%,0.21%,1.21%,1.78%
4733,Kozak,7495,96.00%,0.36%,0.56%,0.23%,0.85%,2.00%
4767,Kuo,7426,2.60%,(S),92.62%,(S),3.84%,0.65%
4789,Koester,7380,96.46%,0.26%,0.75%,0.12%,1.06%,1.36%
4809,Keiser,7348,94.01%,0.80%,0.65%,0.65%,1.47%,2.41%
4841,Knudson,7278,94.97%,0.16%,0.66%,0.60%,1.20%,2.40%
4870,Kester,7237,93.71%,1.05%,0.50%,1.34%,1.56%,1.84%
4872,Knotts,7232,86.20%,9.51%,0.61%,0.26%,1.59%,1.83%
4905,Kuehn,7181,95.32%,0.13%,0.72%,0.29%,1.41%,2.13%
4979,Kuhns,7055,95.58%,0.17%,0.86%,0.38%,1.52%,1.49%
4990,Kinard,7035,64.93%,30.02%,0.40%,0.45%,2.23%,1.96%
4998,Kingston,7033,84.35%,9.77%,0.78%,0.41%,1.58%,3.11%
5024,Khalil,6983,75.53%,5.30%,9.92%,0.24%,6.07%,2.94%
5097,Krauss,6865,95.08%,0.60%,0.45%,0.12%,0.92%,2.84%
5133,Kaufmann,6818,94.47%,0.45%,0.85%,0.29%,1.53%,2.41%
5152,Koller,6792,94.61%,0.52%,0.63%,0.18%,1.52%,2.55%
5179,Kidder,6746,93.64%,0.40%,1.04%,1.04%,1.78%,2.10%
5185,Kistler,6742,95.88%,0.34%,0.92%,0.21%,1.08%,1.57%
5204,Kerrigan,6714,94.76%,0.57%,0.55%,0.28%,1.46%,2.38%
5210,Kesler,6704,92.53%,2.83%,0.48%,0.70%,1.39%,2.07%
5241,Kieffer,6656,94.16%,0.45%,0.48%,1.04%,1.19%,2.69%
5255,Kiley,6639,90.33%,5.38%,0.80%,0.33%,1.57%,1.60%
5278,Keil,6603,92.14%,1.50%,1.62%,0.29%,1.89%,2.56%
5293,Koster,6580,94.24%,1.23%,0.62%,0.73%,1.06%,2.11%
5308,Karl,6564,91.04%,1.95%,2.73%,0.29%,1.45%,2.54%
5390,Kissinger,6455,95.20%,0.26%,0.64%,0.33%,1.25%,2.32%
5408,Krantz,6436,94.72%,0.30%,0.54%,0.42%,1.24%,2.78%
5457,Kwiatkowski,6377,96.27%,0.16%,0.61%,0.20%,1.14%,1.62%
5465,Kempf,6364,95.51%,0.36%,0.86%,0.42%,1.16%,1.68%
5494,Karnes,6333,94.06%,1.22%,0.41%,0.69%,1.56%,2.05%
5500,Kingsbury,6325,91.70%,2.58%,0.60%,0.24%,1.20%,3.68%
5514,Kocher,6308,93.96%,0.62%,1.51%,0.22%,1.55%,2.14%
5530,Kamara,6288,3.12%,93.91%,0.46%,0.08%,1.81%,0.62%
5611,Kirkman,6197,85.70%,9.39%,0.42%,0.40%,1.79%,2.29%
5658,Kellum,6136,68.55%,25.86%,0.49%,0.49%,2.59%,2.02%
5705,Kuhlman,6078,96.40%,0.23%,0.63%,0.23%,0.86%,1.66%
5737,Klug,6041,95.38%,0.70%,0.56%,0.31%,1.51%,1.54%
5754,Klotz,6021,95.55%,0.61%,0.45%,0.25%,0.78%,2.36%
5758,Kao,6018,2.81%,(S),93.09%,(S),2.76%,0.66%
5759,Kimbrell,6016,93.85%,0.45%,0.45%,0.50%,2.01%,2.74%
5788,Kipp,5978,91.28%,1.44%,0.45%,2.73%,1.51%,2.59%
5796,Krohn,5969,96.06%,0.23%,0.50%,0.32%,0.94%,1.94%
5802,Kiernan,5966,94.80%,0.30%,0.62%,0.13%,1.32%,2.82%
5833,Koerner,5928,95.53%,0.47%,0.76%,0.25%,1.30%,1.69%
5865,Kahler,5881,94.78%,0.31%,1.16%,0.24%,1.62%,1.90%
5877,Kuhl,5872,96.44%,0.27%,0.34%,0.24%,0.87%,1.84%
5878,Koonce,5870,67.31%,27.94%,0.34%,0.32%,2.18%,1.91%
5890,Karas,5858,91.28%,0.27%,1.76%,0.27%,1.19%,5.22%
5900,Kibler,5849,90.17%,5.78%,0.62%,0.24%,1.59%,1.61%
5938,Kilmer,5799,94.00%,0.57%,0.71%,0.47%,1.90%,2.36%
5980,Khoury,5753,90.96%,0.54%,0.70%,0.10%,3.88%,3.82%
6001,Karim,5729,23.16%,14.99%,52.80%,0.58%,5.67%,2.79%
6012,Kinser,5720,95.54%,0.35%,0.37%,0.65%,1.12%,1.98%
6068,Kirksey,5654,40.57%,53.43%,0.25%,0.53%,2.85%,2.37%
6083,Koon,5638,85.47%,5.89%,3.76%,0.78%,1.65%,2.45%
6084,Kwong,5637,1.88%,0.12%,94.94%,0.00%,2.31%,0.75%
6107,Kowalczyk,5615,96.63%,0.23%,0.37%,0.12%,0.55%,2.08%
6109,Kavanaugh,5611,90.77%,3.62%,0.53%,0.48%,1.75%,2.85%
6126,Kennard,5592,72.73%,21.57%,0.75%,0.23%,1.95%,2.77%
6141,Keeley,5578,92.15%,4.52%,0.39%,0.32%,1.17%,1.45%
6143,Karp,5577,94.84%,0.39%,0.75%,0.16%,1.29%,2.56%
6257,Kwok,5458,1.76%,(S),95.66%,(S),1.74%,0.75%
6258,Kite,5457,89.79%,3.43%,1.08%,0.53%,1.56%,3.61%
6267,Knecht,5452,95.34%,0.15%,0.61%,0.40%,1.50%,2.00%
6278,Koons,5442,96.18%,0.39%,0.50%,0.29%,1.08%,1.56%
6278,Korn,5442,91.23%,0.64%,3.95%,0.42%,1.12%,2.63%
6330,Kephart,5390,94.86%,0.33%,0.74%,0.50%,1.58%,1.99%
6353,Kreider,5365,95.86%,0.32%,0.71%,0.24%,1.14%,1.73%
6375,Kerley,5342,89.09%,5.04%,0.60%,1.87%,1.40%,2.00%
6388,Klaus,5328,95.80%,(S),0.56%,(S),1.11%,2.06%
6414,Kavanagh,5301,93.57%,1.89%,0.92%,0.13%,1.28%,2.21%
6424,Koski,5288,94.55%,0.15%,1.04%,0.59%,2.00%,1.66%
6454,Kaylor,5260,93.61%,2.21%,0.65%,0.13%,1.33%,2.07%
6461,Kato,5257,22.77%,4.98%,60.24%,0.55%,6.51%,4.95%
6486,Kile,5234,93.92%,1.28%,0.71%,0.46%,1.78%,1.85%
6490,Kratz,5231,95.09%,0.17%,0.75%,0.32%,1.53%,2.14%
6508,Kahl,5215,95.55%,0.31%,0.63%,0.19%,1.51%,1.80%
6583,Kiel,5146,87.02%,7.77%,1.69%,0.37%,0.93%,2.22%
6589,Kranz,5141,95.86%,0.23%,0.56%,0.10%,1.01%,2.24%
6591,Knighton,5139,60.48%,33.22%,0.23%,0.80%,2.90%,2.37%
6603,Kain,5132,89.58%,1.60%,3.14%,0.27%,2.08%,3.33%
6613,Kellar,5120,90.64%,2.83%,0.92%,0.43%,2.19%,2.99%
6621,Kizer,5116,75.70%,18.43%,0.59%,1.17%,1.92%,2.19%
6630,Kershaw,5109,76.22%,18.28%,0.90%,0.20%,1.86%,2.54%
6694,Kenner,5045,66.62%,27.08%,0.83%,0.48%,2.42%,2.58%
6694,Kitts,5045,92.82%,1.98%,0.63%,0.46%,2.34%,1.76%
6753,Kight,4992,87.32%,7.89%,0.56%,0.50%,2.06%,1.66%
6777,Kessel,4976,92.20%,2.91%,0.86%,0.34%,1.09%,2.59%
6799,Killion,4960,86.71%,5.08%,2.08%,1.45%,2.20%,2.48%
6811,Kingery,4952,95.11%,0.44%,0.53%,0.36%,1.23%,2.32%
6813,Kurth,4951,95.58%,0.87%,0.53%,0.22%,0.99%,1.82%
6843,Koo,4923,4.81%,(S),90.72%,(S),2.15%,1.87%
6847,Kuehl,4918,96.54%,0.14%,0.43%,0.24%,1.02%,1.63%
6853,Kyles,4911,25.74%,68.70%,0.31%,0.53%,2.61%,2.12%
6877,Ku,4888,3.76%,(S),85.31%,(S),3.54%,7.20%
6912,Koval,4855,92.69%,1.05%,1.07%,0.23%,0.97%,4.00%
7013,Kangas,4776,92.02%,0.44%,1.09%,1.15%,1.49%,3.81%
7026,Kindred,4763,66.37%,27.65%,0.63%,0.61%,2.52%,2.23%
7042,Kissel,4756,96.07%,0.29%,0.63%,0.29%,1.18%,1.53%
7116,Kornegay,4702,49.57%,46.13%,0.15%,0.19%,2.02%,1.94%
7135,Killingsworth,4686,77.34%,16.24%,0.41%,1.39%,2.24%,2.39%
7142,Kunkle,4682,96.56%,0.23%,0.45%,0.15%,1.41%,1.20%
7143,Kulp,4681,96.15%,0.28%,0.60%,0.19%,0.83%,1.94%
7184,Kwak,4652,13.39%,(S),84.69%,(S),1.33%,0.34%
7243,Keough,4605,93.90%,0.89%,0.59%,0.22%,1.37%,3.04%
7275,Klatt,4580,95.13%,0.22%,0.79%,0.37%,1.22%,2.27%
7284,Kates,4574,68.61%,23.76%,0.83%,0.39%,2.27%,4.13%
7298,Kell,4568,90.83%,3.26%,0.85%,0.57%,1.55%,2.93%
7317,Keister,4560,95.68%,0.37%,0.48%,0.24%,1.27%,1.95%
7377,Kirschner,4517,95.33%,0.22%,0.66%,0.40%,0.95%,2.44%
7390,Kulkarni,4506,2.33%,(S),95.87%,(S),1.07%,0.44%
7429,Kiger,4484,93.78%,0.83%,0.56%,1.07%,1.85%,1.92%
7481,Kaminsky,4453,96.03%,0.27%,0.65%,0.13%,0.58%,2.34%
7505,Korte,4436,95.38%,0.36%,0.38%,0.14%,1.17%,2.57%
7532,Kolar,4413,89.35%,2.79%,2.95%,0.29%,1.50%,3.13%
7534,Kilby,4412,89.55%,5.98%,0.32%,0.41%,1.47%,2.27%
7543,Kean,4408,88.27%,1.97%,5.06%,0.41%,1.72%,2.56%
7552,Kroeger,4402,96.27%,(S),0.64%,(S),1.07%,1.61%
7559,Knepp,4398,97.45%,(S),0.25%,(S),0.80%,1.32%
7614,Kasten,4366,94.73%,0.62%,1.24%,0.27%,0.92%,2.22%
7643,Kerby,4345,90.24%,4.51%,0.41%,0.76%,2.07%,2.00%
7658,Kowal,4337,95.64%,0.30%,0.69%,0.12%,1.22%,2.03%
7665,Knorr,4333,94.90%,0.83%,0.44%,0.39%,1.36%,2.08%
7673,Kellner,4329,95.47%,(S),0.95%,(S),0.95%,2.33%
7680,Kellam,4323,56.51%,37.01%,1.27%,0.60%,2.71%,1.90%
7680,Kushner,4323,95.05%,(S),0.83%,(S),1.18%,2.24%
7695,Krieg,4314,96.27%,0.39%,0.83%,0.12%,1.14%,1.25%
7737,Kilburn,4290,93.54%,2.75%,0.47%,0.19%,1.33%,1.72%
7791,Kittle,4253,93.32%,2.85%,0.54%,0.33%,1.20%,1.76%
7793,Kellerman,4252,94.71%,0.85%,0.38%,0.33%,1.06%,2.68%
7847,Kershner,4219,95.85%,0.55%,0.47%,0.14%,1.28%,1.71%
7920,Kinsella,4179,95.29%,0.43%,0.65%,0.17%,0.93%,2.54%
7933,Kessinger,4170,95.44%,0.41%,0.72%,0.65%,1.34%,1.44%
7968,Killen,4151,91.04%,4.19%,0.84%,0.43%,1.25%,2.24%
7987,Kittrell,4140,66.64%,28.29%,0.36%,0.82%,2.05%,1.84%
7997,Kastner,4136,92.14%,0.48%,2.20%,0.31%,2.56%,2.30%
8003,Karns,4133,93.98%,1.48%,0.77%,0.53%,1.45%,1.79%
8006,Kamp,4131,94.63%,1.57%,0.94%,0.41%,0.87%,1.57%
8016,Kaul,4128,47.26%,0.92%,46.39%,0.68%,2.25%,2.50%
8032,Kirkham,4121,92.87%,2.14%,0.80%,0.32%,1.33%,2.55%
8042,Ketcham,4115,94.00%,0.92%,0.61%,0.44%,1.36%,2.67%
8055,Kreger,4111,93.99%,0.17%,0.80%,1.19%,1.75%,2.09%
8055,Krull,4111,95.82%,0.34%,0.29%,0.78%,1.09%,1.68%
8065,Kindle,4109,67.32%,23.97%,0.51%,2.77%,3.04%,2.39%
8073,Kinley,4105,83.19%,10.84%,0.71%,1.14%,2.39%,1.73%
8080,Knopp,4103,96.73%,0.22%,0.58%,0.15%,1.02%,1.29%
8102,Kania,4092,85.46%,2.39%,6.82%,0.27%,2.10%,2.96%
8121,Klassen,4084,92.75%,(S),0.76%,(S),1.08%,4.90%
8138,Krupa,4073,96.12%,(S),0.74%,(S),0.93%,1.99%
8164,Kimura,4059,9.16%,(S),77.75%,(S),9.88%,2.96%
8164,Klink,4059,94.83%,0.59%,0.99%,0.17%,1.28%,2.14%
8168,Kučera,4058,96.72%,0.20%,0.49%,0.17%,0.69%,1.72%
8178,Kennon,4053,71.87%,21.86%,0.47%,0.54%,1.95%,3.31%
8184,Kaczmarek,4052,95.95%,(S),0.47%,(S),1.18%,2.20%
8235,Krol,4025,96.25%,0.47%,0.30%,0.52%,0.65%,1.81%
8250,Kugler,4015,95.24%,0.22%,0.60%,0.30%,1.30%,2.34%
8283,Kerner,4001,93.90%,0.77%,0.52%,0.12%,2.02%,2.65%
8285,Kanter,4000,94.00%,0.90%,1.33%,0.25%,1.30%,2.23%
8305,Kiss,3990,93.81%,0.63%,0.68%,0.13%,1.18%,3.58%
8322,Kantor,3982,95.20%,(S),1.10%,(S),1.08%,1.98%
8328,Krall,3980,95.23%,0.43%,0.63%,0.20%,1.38%,2.14%
8333,Kapp,3974,94.31%,(S),0.63%,(S),0.93%,3.55%
8377,Kalinowski,3951,95.95%,(S),0.71%,(S),1.11%,2.02%
8408,Knepper,3930,94.53%,0.84%,0.92%,0.20%,1.50%,2.01%
8408,Kutz,3930,94.86%,0.28%,0.71%,0.28%,1.12%,2.75%
8415,Kalman,3927,87.98%,1.20%,5.63%,0.31%,1.94%,2.95%
8415,Knuth,3927,95.19%,0.53%,0.99%,0.33%,1.02%,1.94%
8504,Kurz,3874,93.99%,0.28%,0.93%,0.34%,1.47%,2.99%
8518,Kale,3864,70.96%,5.23%,18.45%,0.65%,2.38%,2.33%
8568,Kobayashi,3845,5.77%,(S),81.01%,(S),9.15%,3.85%
8581,Kimber,3838,68.55%,25.51%,0.39%,0.70%,2.11%,2.74%
8586,Kenna,3837,89.55%,1.72%,2.58%,0.29%,0.91%,4.95%
8631,Krishnan,3810,2.31%,0.26%,94.70%,0.16%,2.31%,0.26%
8635,Kerwin,3808,92.78%,0.87%,0.95%,0.68%,1.50%,3.23%
8655,Kass,3796,92.62%,1.58%,2.29%,0.16%,1.42%,1.92%
8663,Kapoor,3794,5.35%,0.45%,87.98%,0.40%,4.16%,1.66%
8706,Kallas,3770,90.21%,0.48%,1.43%,0.21%,0.98%,6.68%
8712,Kuang,3767,0.19%,0.27%,98.38%,0.00%,0.64%,0.53%
8714,Kircher,3765,93.63%,1.57%,0.61%,0.21%,1.62%,2.36%
8724,Knighten,3759,47.67%,46.37%,0.37%,1.20%,2.34%,2.05%
8724,Krouse,3759,95.16%,0.43%,0.59%,0.77%,1.14%,1.92%
8749,Kam,3749,14.00%,1.23%,70.95%,0.16%,10.27%,3.39%
8756,Karcher,3746,94.71%,1.20%,0.56%,0.13%,1.63%,1.76%
8802,Krick,3720,94.89%,0.30%,0.81%,0.62%,1.40%,1.99%
8858,Kautz,3699,93.67%,0.46%,0.62%,1.16%,1.32%,2.76%
8911,Kubiak,3674,96.35%,0.46%,0.60%,0.22%,0.93%,1.44%
8920,Kersten,3669,95.80%,0.33%,0.93%,0.30%,1.06%,1.58%
8923,Klingler,3668,95.91%,0.14%,0.46%,0.16%,1.50%,1.83%
8941,Keele,3661,87.82%,4.23%,0.74%,0.85%,3.31%,3.06%
8944,Koger,3660,71.58%,23.33%,0.33%,0.49%,2.05%,2.21%
8946,Kammerer,3659,94.94%,0.14%,0.60%,0.30%,1.31%,2.71%
9090,Koh,3595,4.78%,0.19%,88.65%,0.00%,3.67%,2.70%
9186,Klingensmith,3551,96.85%,0.17%,0.39%,0.14%,0.87%,1.58%
9221,Kerber,3535,92.11%,0.34%,1.10%,0.17%,1.39%,4.89%
9241,Kost,3522,94.12%,0.57%,0.77%,0.71%,1.73%,2.10%
9245,Kennett,3521,89.86%,4.29%,0.99%,0.82%,1.99%,2.04%
9245,Kinsman,3521,93.89%,0.26%,0.77%,0.37%,1.68%,3.04%
