Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
6781,Guyer,4974,95.58%,0.28%,0.48%,0.76%,0.88%,2.01%
6808,Gilstrap,4954,83.41%,10.38%,0.40%,1.21%,2.30%,2.30%
6814,Gormley,4949,94.52%,0.48%,0.83%,0.18%,1.52%,2.47%
6848,Gurulé,4915,18.01%,0.35%,0.53%,1.30%,0.90%,78.92%
6869,Gasper,4898,81.14%,6.59%,1.43%,1.90%,2.37%,6.57%
6882,Giroux,4885,92.71%,0.94%,0.74%,1.41%,1.60%,2.60%
6888,Gloria,4878,14.39%,1.82%,9.96%,0.76%,0.86%,72.20%
6892,Guadalupe,4877,4.14%,1.27%,1.64%,(S),(S),92.58%
6913,Gasca,4854,4.90%,0.10%,0.25%,0.16%,0.19%,94.40%
6915,Gwinn,4852,83.24%,11.91%,0.76%,0.80%,1.59%,1.69%
6937,Gustin,4832,91.60%,2.50%,0.95%,0.54%,1.51%,2.90%
6969,Gaudet,4814,93.89%,1.37%,0.60%,0.58%,1.18%,2.37%
6980,Gilbreath,4804,88.22%,7.16%,0.31%,0.67%,1.71%,1.94%
6995,Gillispie,4791,82.13%,13.36%,0.42%,0.63%,1.84%,1.63%
7006,Gwin,4781,83.33%,8.66%,0.84%,1.80%,2.47%,2.91%
7038,Grigg,4757,92.47%,1.91%,0.48%,1.01%,1.77%,2.35%
7044,Gándara,4754,6.84%,0.57%,2.08%,0.44%,0.38%,89.69%
7061,Glidden,4739,95.06%,0.27%,0.57%,0.15%,1.50%,2.45%
7080,Gard,4729,90.04%,1.61%,3.26%,0.44%,1.29%,3.36%
7088,Gamino,4724,6.01%,(S),2.56%,(S),0.34%,90.88%
7133,Gaeta,4688,41.68%,0.17%,0.32%,0.11%,0.87%,56.85%
7189,Gaul,4650,92.15%,3.38%,0.75%,0.26%,1.14%,2.32%
7232,Gordillo,4616,6.35%,0.13%,0.37%,0.13%,0.24%,92.79%
7235,Gast,4612,95.42%,0.35%,0.63%,0.48%,1.15%,1.97%
7240,Goodell,4607,93.18%,0.33%,0.52%,1.50%,1.50%,2.97%
7265,Giglio,4586,93.61%,1.26%,(S),(S),1.05%,3.73%
7270,Grube,4584,95.48%,0.24%,0.65%,0.37%,1.42%,1.83%
7275,Grajeda,4580,4.24%,0.15%,0.37%,0.11%,0.24%,94.89%
7301,Grass,4567,86.23%,1.71%,0.37%,5.80%,1.99%,3.90%
7336,Gurney,4547,94.35%,1.41%,0.75%,0.20%,1.28%,2.02%
7345,Gendron,4537,94.60%,0.35%,0.75%,0.37%,1.59%,2.34%
7383,Gama,4513,14.78%,4.17%,2.61%,(S),(S),77.86%
7411,Grullón,4492,3.45%,0.56%,0.16%,(S),(S),95.70%
7421,Gatto,4486,93.31%,0.38%,1.07%,0.18%,1.09%,3.97%
7441,Garver,4477,95.76%,0.63%,0.60%,0.45%,1.21%,1.36%
7473,Guillot,4457,88.06%,4.22%,0.74%,0.34%,1.19%,5.45%
7487,Garzón,4450,7.42%,0.56%,1.51%,(S),(S),90.16%
7492,Garfield,4447,74.84%,13.58%,1.01%,5.08%,1.93%,3.55%
7607,Glisson,4370,90.53%,5.51%,0.41%,0.48%,1.42%,1.65%
7607,Go,4370,6.18%,(S),86.61%,(S),3.55%,3.09%
7633,Grimaldi,4349,85.08%,0.69%,0.34%,0.18%,0.85%,12.85%
7638,Grizzle,4347,88.15%,7.22%,0.44%,0.64%,1.84%,1.70%
7655,Gober,4339,80.80%,14.17%,0.30%,0.35%,1.80%,2.58%
7663,Gillman,4334,93.82%,2.17%,0.51%,0.53%,1.38%,1.59%
7689,Gerhart,4319,95.42%,0.39%,0.60%,0.49%,1.39%,1.71%
7744,Gideon,4287,78.42%,11.45%,4.08%,1.21%,2.26%,2.57%
7772,Grewal,4270,3.79%,0.30%,92.13%,0.35%,2.51%,0.91%
7778,Gluck,4267,95.73%,0.23%,0.54%,0.12%,0.98%,2.39%
7796,Greeley,4246,91.92%,2.47%,0.68%,1.70%,1.20%,2.03%
7807,Gerken,4240,94.67%,0.73%,0.66%,0.50%,1.16%,2.29%
7807,Grote,4240,95.99%,0.52%,0.45%,0.26%,0.85%,1.93%
7835,Gambill,4227,90.89%,3.36%,0.83%,0.85%,1.87%,2.20%
7838,Gordy,4225,79.27%,12.64%,0.52%,2.25%,2.44%,2.89%
7844,Glasser,4221,94.72%,0.54%,0.66%,0.45%,1.47%,2.16%
7885,Gallaher,4198,91.73%,3.48%,0.74%,0.50%,1.72%,1.83%
7885,Gilliard,4198,25.06%,68.18%,0.17%,0.31%,2.60%,3.69%
7894,Gallimore,4195,75.14%,19.71%,0.26%,0.17%,1.86%,2.86%
7915,Gehrke,4180,96.24%,0.33%,0.62%,0.24%,1.03%,1.53%
7915,Gregor,4180,93.54%,0.67%,0.74%,0.93%,1.63%,2.49%
7937,Gales,4169,39.96%,51.09%,1.51%,0.43%,2.93%,4.08%
7954,Gagliano,4161,92.62%,(S),0.62%,(S),0.87%,5.41%
8028,Giffin,4124,92.77%,2.04%,0.90%,0.61%,1.65%,2.04%
8036,Griner,4117,86.69%,7.58%,0.66%,0.24%,1.53%,3.30%
8036,Gullett,4117,89.09%,6.83%,0.39%,0.27%,1.36%,2.06%
8060,Ginsberg,4110,95.99%,(S),0.71%,(S),0.90%,2.09%
8060,Gorton,4110,94.01%,1.24%,0.68%,0.51%,1.61%,1.95%
8082,Gilles,4102,75.28%,18.97%,0.54%,0.41%,1.76%,3.05%
8089,Gillard,4099,48.50%,46.08%,0.51%,0.27%,2.61%,2.02%
8097,Gusman,4095,14.26%,3.00%,2.00%,0.12%,1.90%,78.71%
8126,Gamache,4082,93.46%,0.17%,0.78%,0.59%,1.98%,3.01%
8148,Grosso,4069,91.47%,0.34%,0.44%,0.12%,0.81%,6.81%
8168,Granillo,4058,6.88%,0.12%,0.47%,1.26%,0.49%,90.78%
8205,Gallup,4046,93.20%,0.89%,0.54%,0.82%,1.75%,2.79%
8217,Galante,4038,90.64%,(S),2.23%,(S),1.21%,5.50%
8337,Grainger,3972,85.35%,9.64%,0.23%,0.93%,1.86%,1.99%
8345,Graybill,3967,95.08%,0.98%,0.45%,0.30%,1.66%,1.51%
8373,Greenleaf,3954,84.52%,9.41%,0.86%,1.01%,2.00%,2.20%
8443,Geiser,3912,95.42%,0.64%,0.38%,0.15%,0.72%,2.68%
8449,Gilroy,3910,92.35%,2.28%,0.87%,0.56%,1.56%,2.38%
8456,Gilreath,3905,87.32%,8.60%,0.18%,0.54%,1.54%,1.82%
8464,Grimmett,3903,78.99%,14.01%,0.15%,1.95%,2.69%,2.20%
8475,Groh,3894,94.81%,0.28%,1.16%,0.56%,1.59%,1.59%
8518,Geier,3864,96.30%,0.62%,(S),(S),0.98%,1.42%
8556,Gress,3850,91.43%,0.73%,0.68%,0.31%,1.14%,5.71%
8606,Germany,3825,43.24%,51.29%,0.29%,0.50%,1.80%,2.88%
8611,Gribble,3819,93.45%,2.62%,0.16%,0.79%,1.28%,1.70%
8631,Gulledge,3810,85.88%,9.53%,0.42%,0.60%,1.86%,1.71%
8659,Ginter,3795,95.49%,0.45%,0.37%,0.26%,1.32%,2.11%
8681,Garretson,3784,91.60%,2.93%,0.74%,0.58%,1.80%,2.35%
8688,Gardea,3781,7.25%,0.74%,0.45%,0.21%,0.34%,91.01%
8711,Gish,3768,94.75%,0.21%,0.64%,0.74%,1.70%,1.96%
8723,Glasscock,3761,95.45%,0.48%,0.45%,0.53%,1.17%,1.91%
8724,Grundy,3759,62.44%,30.89%,0.40%,0.51%,2.93%,2.85%
8734,Gilkey,3755,65.67%,26.42%,0.21%,1.04%,3.60%,3.06%
8736,Grindstaff,3754,95.05%,0.24%,0.56%,0.48%,1.49%,2.18%
8765,Goings,3741,64.50%,23.47%,0.86%,4.52%,3.29%,3.37%
8784,Given,3733,92.37%,3.11%,0.78%,0.56%,1.26%,1.93%
8791,Geraci,3729,93.81%,(S),0.46%,(S),1.07%,4.26%
8873,Gailey,3690,90.35%,5.09%,0.51%,0.46%,1.60%,1.98%
8882,Geddes,3687,86.33%,6.70%,1.00%,0.24%,1.98%,3.74%
8904,Groover,3678,84.28%,11.42%,0.52%,0.27%,1.66%,1.85%
8928,Ghosh,3666,5.16%,0.16%,90.92%,0.16%,2.95%,0.65%
8928,Glassman,3666,96.18%,(S),0.95%,(S),1.20%,1.31%
8934,Godin,3665,91.98%,0.74%,0.95%,0.60%,1.66%,4.07%
8938,Galligan,3663,94.24%,0.63%,0.68%,0.27%,1.50%,2.68%
9003,Gillam,3633,78.94%,15.77%,0.63%,0.25%,2.20%,2.20%
9017,Garwood,3626,90.60%,5.41%,0.52%,0.33%,1.19%,1.96%
9038,Grinnell,3615,86.75%,5.23%,0.80%,2.90%,2.49%,1.83%
9045,Glazier,3612,93.05%,1.83%,0.61%,1.00%,1.58%,1.94%
9074,Gulick,3602,94.86%,0.22%,0.86%,0.14%,1.39%,2.53%
9150,Giardina,3565,95.74%,(S),0.34%,(S),0.84%,2.89%
9155,Goodnight,3564,88.58%,5.75%,0.34%,1.01%,2.22%,2.10%
9161,Glidewell,3563,94.92%,0.20%,0.28%,0.42%,1.21%,2.98%
9165,Glennon,3561,94.75%,0.67%,0.62%,0.14%,0.84%,2.98%
9165,Goldenberg,3561,95.48%,0.42%,0.42%,0.00%,0.73%,2.95%
9212,Grieco,3537,94.57%,(S),0.57%,(S),0.59%,4.07%
9262,Gingrich,3515,95.79%,0.43%,0.46%,0.48%,0.85%,1.99%
9274,Grammer,3510,90.20%,3.65%,0.77%,1.37%,2.08%,1.94%
9293,Gibb,3502,92.26%,2.74%,0.80%,0.31%,1.14%,2.74%
9301,Giannini,3499,94.11%,(S),0.60%,(S),0.86%,4.12%
9314,Griffen,3495,62.29%,30.64%,0.86%,0.29%,2.80%,3.12%
9347,Goldfarb,3480,96.29%,0.23%,(S),(S),0.52%,2.64%
9384,Geraghty,3465,95.06%,(S),0.63%,(S),1.53%,2.42%
9418,Guth,3453,95.37%,0.49%,1.25%,0.23%,1.04%,1.62%
9427,Gurung,3450,1.30%,0.20%,95.57%,0.14%,2.29%,0.49%
9431,Geter,3449,18.30%,75.67%,(S),(S),2.78%,2.87%
9437,Grams,3447,94.87%,1.42%,0.46%,0.44%,0.99%,1.83%
9449,Geronimo,3443,7.46%,0.87%,31.34%,1.66%,1.42%,57.25%
9461,Garry,3439,76.94%,15.59%,0.84%,0.64%,2.18%,3.81%
9461,Guamán,3439,1.95%,0.32%,0.23%,(S),(S),97.44%
9493,Garton,3425,91.42%,2.36%,0.67%,0.99%,1.55%,3.01%
9496,Gaughan,3423,95.41%,(S),0.79%,(S),1.26%,1.72%
9535,Grafton,3409,84.98%,10.33%,0.62%,0.32%,1.53%,2.23%
9552,Garren,3403,93.15%,0.94%,0.47%,0.65%,1.50%,3.29%
9570,Galli,3396,88.96%,0.65%,0.94%,0.21%,1.06%,8.19%
9581,Guillermo,3393,4.39%,0.65%,35.34%,0.24%,4.36%,55.03%
9609,Gaylor,3382,81.43%,12.60%,0.38%,1.42%,2.42%,1.74%
9628,Guerrier,3372,7.47%,85.38%,0.50%,0.33%,3.08%,3.23%
9638,Gebhart,3367,95.90%,0.24%,0.30%,0.30%,0.95%,2.32%
9646,Gunning,3364,88.73%,4.79%,1.01%,0.30%,1.78%,3.39%
9652,Gust,3362,92.80%,0.71%,0.33%,2.71%,1.04%,2.41%
9658,Glazer,3361,95.98%,0.71%,0.60%,0.21%,0.83%,1.67%
9683,Garrard,3353,87.00%,7.19%,0.78%,0.30%,2.54%,2.21%
9692,Geis,3347,95.88%,(S),0.78%,(S),1.17%,1.94%
9710,Gigliotti,3341,95.96%,0.24%,0.36%,0.24%,0.99%,2.21%
9786,Gorrell,3309,88.64%,6.53%,0.57%,0.79%,1.21%,2.27%
9803,Goto,3302,6.06%,1.15%,37.76%,0.24%,4.12%,50.67%
9894,Gwynn,3268,61.32%,32.93%,(S),(S),2.60%,2.29%
9923,Guay,3255,93.61%,0.52%,1.01%,0.61%,1.47%,2.76%
9940,Grill,3246,95.04%,0.99%,0.55%,0.31%,0.80%,2.31%
9956,Goines,3242,39.54%,52.31%,0.19%,0.99%,4.16%,2.81%
9983,Goyette,3231,96.22%,0.56%,0.31%,0.34%,1.30%,1.27%
9983,Grable,3231,85.82%,9.07%,0.65%,0.31%,1.11%,3.03%
9987,Guillaume,3230,26.87%,67.65%,(S),(S),2.32%,2.60%
10050,Góngora,3205,10.30%,2.03%,1.87%,(S),(S),85.40%
10059,Galeano,3204,10.55%,0.34%,0.50%,0.28%,0.16%,88.17%
10064,Godina,3203,17.76%,0.81%,0.69%,0.16%,0.53%,80.05%
10079,Gaudette,3198,95.28%,0.72%,0.81%,0.41%,1.06%,1.72%
10103,Genao,3188,11.10%,0.16%,0.69%,(S),(S),87.92%
10103,Govan,3188,19.79%,70.14%,3.23%,0.63%,3.14%,3.07%
10107,Gravely,3187,62.91%,33.42%,0.44%,0.22%,2.23%,0.78%
10114,Gowen,3186,93.50%,1.54%,0.72%,0.82%,1.41%,2.01%
10155,Gantz,3177,89.68%,5.70%,1.07%,0.16%,1.16%,2.23%
10159,Goldsberry,3176,81.49%,12.28%,0.60%,0.54%,2.74%,2.36%
10186,Gorden,3164,72.16%,21.52%,0.66%,0.70%,2.09%,2.88%
10193,Gallion,3161,79.75%,14.08%,0.47%,0.54%,1.55%,3.61%
10197,Garr,3160,78.64%,14.08%,1.27%,0.98%,2.53%,2.50%
10219,Greeson,3154,94.39%,2.25%,0.67%,0.41%,1.20%,1.08%
10224,Greenawalt,3153,95.65%,0.29%,0.29%,0.44%,1.59%,1.74%
10237,Gabaldón,3148,12.77%,2.32%,1.75%,1.46%,0.60%,81.10%
10237,Gruver,3148,94.35%,0.51%,0.60%,0.16%,1.62%,2.76%
10265,Goodale,3140,93.66%,0.70%,0.89%,0.57%,2.07%,2.10%
10402,Guertin,3097,94.67%,0.58%,0.71%,0.19%,1.55%,2.29%
10411,Ginsburg,3093,95.70%,0.39%,0.97%,0.29%,1.10%,1.55%
10416,Gutiérrez,3090,3.37%,(S),0.91%,(S),0.19%,95.40%
10440,Goree,3081,38.49%,53.36%,1.30%,1.07%,3.05%,2.73%
10491,Garth,3059,33.25%,57.67%,0.36%,0.26%,3.40%,5.07%
10499,Gutman,3056,86.55%,(S),0.46%,(S),0.65%,11.98%
10531,Grindle,3046,92.65%,2.86%,0.43%,0.56%,1.81%,1.71%
10545,Gillenwater,3041,91.09%,4.87%,0.26%,0.49%,1.51%,1.78%
10547,Garrick,3040,63.95%,29.47%,0.79%,0.82%,2.04%,2.93%
10560,Griffey,3035,86.99%,7.51%,0.66%,0.63%,2.47%,1.75%
10596,Gasser,3024,95.60%,(S),0.63%,(S),1.22%,1.92%
10631,Gauna,3012,10.86%,0.83%,1.99%,0.66%,0.20%,85.46%
10641,Garg,3008,2.76%,0.33%,94.71%,0.30%,1.66%,0.23%
10671,Gwaltney,2997,87.09%,9.18%,0.20%,0.40%,1.87%,1.27%
10689,Guice,2990,53.55%,41.47%,(S),(S),1.97%,1.91%
10731,Giménez,2975,13.85%,(S),5.21%,(S),0.61%,79.97%
10736,Guida,2974,89.68%,0.91%,1.61%,(S),(S),6.93%
10803,Giuliano,2951,94.85%,(S),0.51%,(S),0.88%,3.42%
10803,Guízar,2951,3.96%,(S),0.71%,0.00%,(S),95.05%
10809,Gros,2947,91.28%,3.66%,0.48%,0.34%,0.95%,3.29%
10819,Gatling,2944,14.50%,79.89%,(S),(S),2.92%,2.28%
10829,Girouard,2941,93.23%,3.30%,0.34%,0.34%,1.22%,1.56%
10829,Gowan,2941,90.68%,4.11%,0.68%,0.65%,1.53%,2.35%
10857,Gravitt,2934,92.09%,3.14%,0.24%,0.51%,1.64%,2.39%
10900,Galeana,2921,3.29%,(S),0.55%,(S),(S),95.89%
10907,Gleeson,2919,92.91%,1.95%,0.86%,0.38%,1.34%,2.57%
10910,Goodyear,2918,92.22%,2.12%,0.62%,1.10%,1.54%,2.40%
10919,Geib,2915,96.47%,(S),0.41%,(S),0.89%,2.09%
10924,Goehring,2913,96.02%,0.17%,0.48%,0.34%,1.30%,1.68%
10947,Giang,2909,0.58%,(S),97.08%,(S),1.58%,0.55%
10979,Goggins,2897,50.64%,42.94%,0.35%,0.28%,2.62%,3.18%
11003,Gan,2891,20.96%,(S),73.19%,(S),2.14%,2.80%
11010,Guardiola,2889,7.27%,0.48%,(S),(S),0.62%,91.38%
11013,Gatti,2888,87.95%,(S),3.88%,(S),1.94%,5.57%
11047,Gouveia,2878,73.56%,4.00%,4.31%,0.28%,8.48%,9.38%
11062,Gilmartin,2872,94.29%,0.21%,0.45%,0.77%,1.25%,3.03%
11066,Gerena,2871,15.57%,1.32%,2.26%,(S),(S),80.42%
11095,Gonsales,2861,6.08%,1.29%,0.70%,0.38%,0.94%,90.60%
11101,Granda,2859,27.07%,0.42%,1.33%,0.21%,0.63%,70.34%
11104,Greve,2857,94.82%,0.81%,(S),(S),1.19%,2.38%
11127,Ginther,2849,94.70%,0.42%,0.70%,0.42%,1.09%,2.67%
11142,Getty,2842,92.40%,1.90%,1.58%,0.53%,1.02%,2.57%
11156,Gouge,2837,89.57%,0.39%,0.63%,5.50%,1.94%,1.97%
11170,Gines,2832,34.96%,14.41%,14.90%,0.21%,3.39%,32.13%
11185,Gonzaga,2827,11.35%,(S),34.24%,(S),3.18%,50.23%
11209,Gillies,2820,87.52%,4.89%,1.74%,0.53%,1.81%,3.51%
11229,Gerry,2814,90.76%,2.70%,1.14%,1.35%,1.92%,2.13%
11236,Gabbert,2813,93.07%,0.85%,0.78%,0.28%,1.99%,3.02%
11241,Gumm,2812,92.39%,2.67%,0.53%,0.64%,1.85%,1.92%
11250,Guild,2810,88.83%,4.41%,1.32%,0.57%,1.96%,2.92%
11273,Gallman,2804,55.35%,39.51%,1.11%,0.32%,1.93%,1.78%
11302,Giblin,2794,95.20%,0.32%,0.47%,0.18%,1.18%,2.65%
11302,Glen,2794,66.93%,22.12%,1.61%,0.54%,2.65%,6.16%
11308,Gadd,2793,93.95%,2.01%,1.00%,0.32%,1.00%,1.72%
11341,Greenstein,2782,95.87%,(S),0.61%,(S),0.86%,2.23%
11348,Gautreaux,2780,88.74%,2.30%,0.40%,0.50%,1.47%,6.58%
11365,Guilford,2776,60.12%,34.83%,0.40%,0.40%,2.41%,1.84%
11374,Gessner,2773,94.84%,0.40%,0.65%,0.18%,1.51%,2.42%
11377,Garey,2772,84.74%,8.15%,0.72%,0.47%,2.13%,3.79%
11383,Garrow,2770,88.52%,1.99%,0.76%,4.91%,2.89%,0.94%
11388,Grissett,2769,44.02%,51.35%,0.25%,0.29%,2.17%,1.91%
11393,Gadsden,2768,6.50%,86.56%,(S),(S),3.43%,3.03%
11395,Garlock,2767,94.58%,1.01%,0.65%,0.29%,1.70%,1.77%
11409,Garlick,2763,89.54%,4.81%,0.90%,0.72%,1.52%,2.50%
11420,Gerardi,2759,87.97%,(S),1.12%,(S),1.20%,9.17%
11423,Greig,2758,89.63%,3.63%,1.60%,0.18%,2.03%,2.94%
11430,Gittens,2756,17.49%,69.27%,0.65%,0.40%,5.19%,7.00%
11456,Greenbaum,2750,95.27%,(S),0.69%,(S),1.16%,2.29%
11488,Ganz,2739,91.53%,0.37%,0.77%,0.22%,0.62%,6.50%
11497,Greenspan,2737,95.80%,0.58%,0.73%,0.00%,0.77%,2.12%
11504,Guerriero,2734,94.44%,0.55%,0.26%,0.00%,0.69%,4.06%
11540,Glasco,2725,51.01%,39.23%,1.25%,0.99%,2.97%,4.55%
11578,Gutowski,2715,95.21%,(S),0.66%,(S),1.51%,2.21%
11592,Gerke,2709,93.58%,1.59%,0.70%,0.41%,1.18%,2.55%
11627,Gaxiola,2696,6.90%,0.19%,0.52%,0.33%,0.22%,91.84%
11627,Gentle,2696,68.32%,23.96%,0.93%,0.89%,1.67%,4.23%
11675,Guin,2685,83.31%,7.56%,2.09%,0.48%,1.64%,4.92%
11679,Goodloe,2684,39.64%,52.38%,0.56%,0.22%,4.73%,2.46%
11683,Gallaway,2683,81.22%,10.88%,0.67%,0.45%,2.50%,4.29%
11688,Grandy,2681,69.12%,24.77%,0.41%,0.52%,2.16%,3.02%
11704,Gatica,2678,5.08%,0.37%,1.01%,0.19%,0.37%,92.98%
11781,Gile,2660,90.15%,2.14%,1.20%,0.71%,2.11%,3.68%
11792,Grossi,2657,93.83%,0.34%,1.09%,0.00%,0.83%,3.91%
11821,Glasper,2647,7.74%,85.68%,0.26%,0.30%,3.89%,2.12%
11846,Gingras,2642,93.15%,0.38%,0.61%,1.21%,2.88%,1.78%
11877,Gove,2636,92.72%,1.56%,0.99%,0.72%,1.67%,2.35%
11890,Gargano,2633,94.99%,(S),0.72%,(S),0.76%,2.81%
11907,Goin,2629,88.47%,4.79%,0.30%,0.61%,2.02%,3.80%
11907,Grassi,2629,94.67%,0.53%,0.38%,0.38%,0.72%,3.31%
11926,Gilmour,2625,95.16%,(S),0.72%,(S),1.71%,1.94%
11933,Goudy,2622,71.09%,20.86%,0.84%,2.33%,2.14%,2.75%
11957,Glickman,2614,93.46%,(S),1.38%,(S),1.64%,2.87%
11965,Germann,2612,93.84%,0.69%,0.96%,0.50%,1.26%,2.76%
11971,Goodrum,2609,62.59%,32.31%,(S),(S),2.18%,2.64%
11977,Granville,2608,52.88%,40.03%,0.58%,0.35%,2.15%,4.03%
11993,Gaunt,2604,91.28%,2.50%,0.65%,0.58%,1.73%,3.26%
12012,Gately,2599,94.15%,1.54%,1.15%,(S),(S),1.92%
12025,Greenman,2596,94.26%,0.92%,0.85%,0.19%,1.31%,2.47%
12048,Gajewski,2588,95.40%,(S),0.46%,(S),1.47%,2.43%
12048,Granata,2588,87.06%,(S),2.82%,(S),1.24%,8.19%
12059,Gafford,2586,78.46%,14.62%,0.54%,1.04%,2.78%,2.55%
12064,Guyette,2585,93.93%,0.27%,0.62%,0.58%,1.82%,2.79%
12068,Gerhard,2584,96.32%,0.27%,0.43%,0.35%,1.35%,1.28%
12083,Gephart,2579,92.94%,0.54%,0.47%,0.43%,1.74%,3.88%
12101,Galle,2575,87.30%,3.53%,3.18%,0.23%,1.13%,4.62%
12140,Gaillard,2566,46.14%,46.73%,(S),(S),3.31%,3.31%
12148,Gélinas,2565,93.84%,0.27%,0.70%,0.19%,1.33%,3.66%
12180,Galang,2559,3.36%,(S),88.43%,(S),4.88%,2.89%
12186,Gayton,2557,43.76%,18.77%,0.47%,4.69%,3.09%,29.21%
12208,Getchell,2551,92.83%,0.63%,1.06%,0.86%,2.31%,2.31%
12227,Gerardo,2546,12.77%,0.55%,6.44%,0.24%,1.06%,78.95%
12227,Greenhalgh,2546,95.29%,0.31%,0.67%,0.59%,1.06%,2.08%
12229,Grinstead,2545,83.93%,9.55%,0.79%,0.39%,1.93%,3.42%
12255,Giguère,2538,97.12%,0.28%,(S),(S),0.79%,1.46%
12279,Grate,2532,53.75%,39.69%,(S),(S),2.17%,2.80%
12320,Galasso,2524,93.62%,(S),0.87%,(S),1.43%,3.88%
12362,Godley,2515,63.30%,32.09%,(S),(S),1.95%,2.23%
12370,Gattis,2514,78.76%,16.35%,0.28%,0.36%,2.03%,2.23%
12378,Golson,2513,43.10%,49.38%,0.68%,0.32%,2.07%,4.46%
12411,Gautier,2505,66.51%,8.78%,0.60%,0.56%,1.20%,22.36%
12432,Germano,2499,91.20%,0.36%,3.96%,0.00%,0.96%,3.52%
12460,Gelman,2491,92.09%,0.84%,(S),(S),1.08%,5.38%
12467,Gorsuch,2490,94.58%,1.33%,0.52%,0.36%,0.88%,2.33%
12504,Gum,2479,88.66%,2.26%,4.28%,0.56%,1.90%,2.34%
12541,Goggin,2470,95.26%,(S),0.73%,(S),0.93%,2.19%
12584,Graver,2460,89.80%,5.57%,(S),(S),1.79%,2.07%
12584,Gump,2460,94.43%,0.57%,0.28%,2.03%,1.22%,1.46%
12602,Gupton,2456,74.06%,22.80%,(S),(S),1.47%,1.38%
12616,Gordan,2453,56.22%,34.49%,1.22%,1.63%,2.65%,3.79%
12637,Geissler,2449,94.90%,0.20%,0.49%,0.37%,1.51%,2.53%
12667,Goodfellow,2440,95.00%,0.45%,0.61%,0.70%,1.48%,1.76%
12670,Gerson,2439,90.12%,2.83%,0.98%,0.21%,1.27%,4.59%
12670,Gilland,2439,89.26%,4.31%,1.80%,0.33%,2.09%,2.21%
12711,Gans,2429,81.23%,11.49%,(S),(S),2.10%,3.54%
12724,Gladstone,2426,88.54%,5.15%,0.87%,1.61%,2.10%,1.73%
12740,Greenwalt,2423,93.77%,0.50%,0.50%,1.20%,2.15%,1.90%
12782,Garibaldi,2414,42.34%,3.98%,0.54%,0.33%,1.28%,51.53%
12795,Gholson,2410,58.59%,35.44%,0.21%,0.41%,2.82%,2.53%
12825,Grays,2404,6.61%,85.48%,(S),(S),4.58%,3.16%
12865,Goulding,2393,88.09%,4.72%,0.67%,0.46%,2.13%,3.93%
12889,Gaydos,2386,96.27%,0.00%,0.67%,0.29%,0.75%,2.01%
12904,Goodridge,2382,58.48%,35.14%,0.46%,0.67%,2.73%,2.52%
12916,Gremillion,2380,85.25%,11.30%,0.25%,0.34%,1.39%,1.47%
12921,Godbey,2379,95.08%,0.71%,0.59%,0.38%,1.72%,1.51%
12935,Gholston,2375,17.09%,77.56%,(S),(S),3.71%,1.39%
12941,Gauger,2374,96.38%,(S),0.76%,(S),0.88%,1.77%
12944,Gatson,2373,11.50%,83.27%,0.46%,0.21%,2.40%,2.15%
12981,Gasaway,2365,75.81%,17.84%,0.42%,0.34%,2.33%,3.26%
12986,Gabrielson,2364,94.97%,0.21%,0.51%,0.63%,1.23%,2.45%
12986,Golub,2364,96.11%,(S),0.80%,(S),0.51%,2.12%
12986,Gullickson,2364,94.63%,(S),(S),1.52%,1.14%,2.03%
13034,Grunwald,2356,95.59%,0.47%,0.47%,0.64%,1.23%,1.61%
13037,Genova,2355,83.10%,(S),3.44%,(S),0.68%,12.48%
13081,Gabler,2347,93.35%,(S),1.02%,(S),1.83%,2.98%
13107,Glowacki,2339,97.18%,(S),0.26%,(S),0.94%,1.28%
13133,Gallucci,2331,95.37%,(S),0.43%,(S),0.64%,3.30%
13133,Giunta,2331,94.68%,0.21%,(S),(S),0.43%,4.55%
13160,Gartman,2324,89.20%,4.69%,0.99%,0.52%,2.07%,2.54%
13177,Górecki,2320,95.65%,(S),0.99%,(S),1.03%,2.03%
13246,Gioia,2305,94.19%,(S),0.82%,(S),1.21%,3.56%
13278,Gwyn,2297,70.53%,24.03%,0.39%,0.52%,2.70%,1.83%
13297,Gerling,2294,93.81%,1.22%,1.05%,0.26%,1.57%,2.09%
13300,Golla,2293,76.28%,3.49%,14.00%,0.52%,1.18%,4.54%
13349,Garnes,2284,47.24%,44.26%,0.61%,0.48%,4.03%,3.37%
13349,Gramajo,2284,2.41%,(S),(S),0.00%,0.00%,97.33%
13357,Greening,2282,90.36%,3.37%,0.70%,0.66%,1.80%,3.11%
13368,Gullo,2280,90.92%,(S),2.28%,(S),1.18%,5.09%
13376,Guernsey,2277,94.20%,0.57%,0.79%,0.57%,1.49%,2.37%
13383,Gowdy,2276,56.77%,38.27%,0.48%,0.97%,2.11%,1.41%
13383,Gunnell,2276,89.85%,6.81%,0.44%,0.22%,1.05%,1.63%
13440,Graciano,2266,6.09%,0.31%,0.71%,(S),(S),92.59%
13453,Gunnels,2264,86.53%,7.73%,0.40%,0.71%,1.99%,2.65%
13474,Gerace,2258,95.97%,(S),0.58%,(S),1.06%,1.82%
13545,Gehman,2238,97.23%,0.40%,0.27%,0.27%,0.94%,0.89%
13583,Gravel,2232,95.39%,0.81%,(S),(S),1.12%,1.93%
