Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
4526,Swank,7832,94.32%,0.60%,0.64%,0.54%,1.60%,2.31%
4532,Samuelson,7824,94.11%,0.45%,0.77%,1.51%,1.33%,1.84%
4569,Sperry,7760,94.54%,0.49%,0.70%,0.50%,1.44%,2.33%
4573,Schoonover,7756,95.06%,0.27%,0.49%,0.52%,1.43%,2.23%
4587,Southern,7738,81.79%,12.61%,0.49%,0.88%,2.05%,2.17%
4603,Sayers,7705,86.46%,4.92%,0.73%,2.91%,1.96%,3.02%
4613,Shores,7691,86.45%,6.57%,0.74%,1.00%,2.46%,2.78%
4619,Szabó,7678,95.00%,0.30%,0.63%,0.20%,1.17%,2.71%
4637,Schenk,7651,94.45%,0.67%,0.77%,0.34%,1.66%,2.12%
4645,Steadman,7642,82.83%,12.61%,0.44%,0.41%,1.36%,2.34%
4650,Stroup,7627,95.49%,0.42%,0.35%,0.50%,1.38%,1.86%
4650,Spellman,7627,73.08%,21.54%,0.45%,0.33%,1.87%,2.73%
4657,Sparrow,7614,69.48%,25.23%,0.62%,0.51%,2.17%,2.00%
4661,Sparkman,7607,78.90%,15.39%,0.42%,0.93%,2.06%,2.29%
4664,Silvers,7602,90.65%,4.14%,0.41%,0.55%,1.71%,2.54%
4671,Sessions,7593,79.81%,14.79%,0.67%,0.53%,1.88%,2.32%
4672,Spires,7592,83.98%,11.53%,0.38%,0.59%,1.83%,1.69%
4684,Stidham,7579,93.96%,1.44%,0.20%,0.96%,1.73%,1.72%
4685,Saxon,7576,75.71%,14.30%,2.32%,0.67%,2.22%,4.78%
4705,Schramm,7543,94.83%,0.44%,0.89%,0.36%,1.50%,1.99%
4747,Schlegel,7461,95.23%,0.29%,0.56%,0.36%,1.26%,2.29%
4754,Shirk,7448,95.56%,1.21%,0.64%,0.13%,1.02%,1.44%
4756,Smothers,7444,68.07%,27.83%,0.39%,0.40%,2.00%,1.30%
4761,Stegall,7439,78.53%,17.29%,0.28%,0.39%,1.51%,2.00%
4796,Shane,7372,85.87%,5.20%,1.38%,1.79%,2.62%,3.15%
4802,Spooner,7359,84.02%,9.69%,0.52%,0.41%,2.35%,3.02%
4806,Spradlin,7356,94.51%,0.64%,0.64%,0.94%,1.41%,1.86%
4845,Sasser,7272,87.39%,7.96%,0.43%,0.48%,1.62%,2.12%
4846,Sherry,7271,92.08%,2.24%,1.36%,0.36%,1.84%,2.12%
4866,Sachs,7248,94.30%,0.62%,0.97%,0.12%,1.01%,2.98%
4878,Simone,7221,90.72%,2.65%,0.72%,0.14%,1.45%,4.32%
4883,Stillwell,7211,88.00%,6.82%,0.58%,0.93%,1.44%,2.22%
4892,Schlosser,7203,95.46%,0.42%,0.43%,0.44%,1.18%,2.07%
4910,Strother,7170,63.64%,29.18%,0.50%,0.92%,3.15%,2.61%
4919,Shade,7148,76.04%,17.24%,0.67%,1.78%,2.31%,1.97%
4926,Snook,7141,95.13%,0.43%,0.43%,0.63%,1.71%,1.67%
4949,Steel,7111,79.17%,13.81%,0.72%,0.87%,2.18%,3.25%
4969,Slayton,7069,81.21%,12.90%,0.47%,0.81%,1.92%,2.69%
4981,Spurgeon,7047,88.15%,5.66%,0.54%,0.85%,1.86%,2.94%
4981,Saul,7047,80.89%,8.85%,2.06%,1.66%,2.00%,4.54%
4995,Sipes,7034,93.57%,1.48%,0.58%,0.58%,1.45%,2.33%
5002,Spitzer,7027,96.04%,0.23%,0.60%,0.23%,1.04%,1.86%
5018,Shively,7000,93.83%,2.29%,0.54%,0.36%,1.13%,1.86%
5032,Smithson,6978,88.68%,6.69%,0.53%,0.85%,1.53%,1.72%
5051,Sacco,6942,94.64%,0.36%,0.75%,0.30%,0.97%,2.98%
5059,Siebert,6932,93.83%,2.14%,1.00%,0.29%,1.14%,1.62%
5062,Sallee,6929,79.51%,5.07%,10.00%,1.05%,2.06%,2.31%
5064,Salyer,6926,94.86%,0.65%,0.43%,0.49%,1.54%,2.02%
5082,Stoker,6888,86.95%,7.42%,1.00%,0.49%,1.45%,2.69%
5105,Shephard,6859,62.24%,30.06%,0.44%,1.08%,2.64%,3.54%
5109,Shrader,6855,94.87%,0.63%,0.42%,0.35%,1.39%,2.35%
5113,Styles,6847,62.79%,32.66%,0.26%,0.20%,1.84%,2.25%
5160,Sarver,6780,92.24%,3.10%,0.83%,0.32%,1.53%,1.98%
5162,Schumann,6777,94.23%,0.71%,0.77%,0.19%,1.20%,2.91%
5171,Sills,6761,79.71%,13.53%,0.75%,0.40%,2.09%,3.52%
5199,Somerville,6721,67.55%,28.03%,0.48%,0.45%,1.70%,1.80%
5208,Schnell,6708,95.50%,0.61%,0.57%,0.10%,1.21%,2.01%
5215,Stott,6693,90.44%,4.68%,0.78%,0.52%,1.54%,2.05%
5234,Stockwell,6664,93.83%,0.54%,1.04%,0.26%,1.85%,2.49%
5239,Stowers,6657,72.21%,20.02%,1.71%,0.54%,3.33%,2.18%
5300,Silverstein,6576,94.59%,0.36%,0.99%,0.08%,1.22%,2.77%
5310,Stocker,6561,88.72%,7.47%,0.61%,0.24%,1.13%,1.83%
5311,Scribner,6558,89.51%,3.78%,0.90%,0.90%,1.66%,3.25%
5352,Strait,6505,89.92%,4.86%,0.57%,0.68%,1.71%,2.28%
5364,Sauls,6490,73.04%,22.50%,0.28%,0.52%,1.71%,1.96%
5367,Saucier,6489,89.09%,6.23%,0.35%,0.69%,1.62%,2.02%
5371,Stebbins,6484,92.87%,1.99%,0.48%,0.54%,1.84%,2.28%
5390,Stowell,6455,92.44%,2.43%,0.74%,0.26%,2.03%,2.09%
5420,Soper,6421,94.74%,0.47%,0.37%,0.73%,1.51%,2.18%
5460,Soule,6372,92.22%,2.06%,0.97%,0.47%,1.66%,2.62%
5488,Spiegel,6338,95.36%,0.41%,0.44%,0.19%,1.63%,1.97%
5503,Shreve,6321,93.80%,1.42%,0.43%,0.43%,1.77%,2.15%
5521,Speck,6297,94.09%,0.70%,0.59%,1.14%,1.14%,2.33%
5545,Silveira,6267,79.91%,2.58%,1.60%,0.26%,1.82%,13.83%
5549,Sprinkle,6265,90.89%,5.20%,0.46%,0.32%,1.55%,1.58%
5553,Schatz,6261,95.61%,0.32%,0.88%,0.21%,1.42%,1.57%
5568,Schenck,6245,86.97%,7.59%,0.66%,0.46%,1.79%,2.53%
5576,Sellars,6232,75.64%,18.57%,0.39%,1.11%,2.57%,1.73%
5583,Stockman,6226,91.57%,3.50%,0.35%,0.56%,1.48%,2.54%
5627,Searles,6178,78.60%,15.64%,0.50%,0.55%,2.62%,2.09%
5629,Stumpf,6173,95.09%,0.26%,0.73%,0.26%,1.21%,2.45%
5630,Strader,6172,89.78%,5.59%,0.24%,0.60%,1.86%,1.93%
5645,Salyers,6152,95.06%,0.68%,0.36%,0.50%,1.74%,1.66%
5655,Stilwell,6138,94.13%,0.54%,0.52%,0.98%,1.66%,2.17%
5672,Shaughnessy,6117,96.22%,0.18%,0.64%,0.11%,0.92%,1.93%
5674,Serra,6114,67.19%,0.69%,2.76%,0.08%,0.75%,28.52%
5685,Strobel,6097,95.57%,0.41%,0.62%,0.39%,1.15%,1.85%
5702,Strickler,6079,94.77%,0.67%,0.61%,0.67%,1.60%,1.68%
5715,Sonnier,6068,75.51%,20.15%,0.41%,0.36%,1.52%,2.04%
5731,Scofield,6048,91.65%,2.83%,0.83%,0.40%,1.79%,2.51%
5749,Schaub,6027,95.77%,0.40%,0.48%,0.35%,0.90%,2.11%
5757,Shirey,6020,95.61%,0.42%,0.43%,0.53%,1.23%,1.78%
5791,Sipe,5974,94.31%,0.37%,0.90%,0.44%,2.19%,1.79%
5796,Slate,5969,87.87%,5.19%,0.62%,1.16%,2.35%,2.81%
5801,Schick,5967,96.08%,0.20%,0.57%,0.34%,1.11%,1.71%
5804,Sadowski,5965,95.39%,0.27%,0.59%,0.15%,1.36%,2.25%
5813,Stitt,5946,76.66%,17.98%,0.59%,0.44%,2.25%,2.09%
5817,Shriver,5942,95.34%,0.24%,0.45%,0.42%,1.72%,1.83%
5843,Sorrells,5921,78.03%,16.06%,0.35%,1.11%,2.14%,2.30%
5847,Stoltz,5912,95.30%,0.29%,0.78%,0.22%,0.96%,2.45%
5863,Sturgis,5885,66.49%,28.85%,0.53%,0.17%,1.99%,1.97%
5873,Schaller,5875,95.13%,0.49%,0.66%,0.46%,1.40%,1.86%
5881,Spinks,5868,69.14%,24.74%,0.36%,0.66%,2.40%,2.69%
5888,Shupe,5861,95.33%,0.31%,0.49%,0.22%,1.40%,2.25%
5905,Seale,5846,85.46%,8.40%,0.75%,0.62%,1.69%,3.08%
5906,Stackhouse,5844,68.62%,26.35%,0.36%,0.48%,1.97%,2.22%
5914,Sandy,5826,76.35%,14.61%,2.09%,1.22%,1.97%,3.76%
5949,Sandifer,5786,60.09%,34.79%,0.21%,0.29%,2.28%,2.33%
5958,Stambaugh,5775,94.94%,0.21%,0.73%,0.36%,1.56%,2.20%
5964,Schuman,5770,93.29%,0.88%,0.66%,0.88%,1.77%,2.51%
5973,Sigmon,5760,94.81%,2.26%,0.38%,0.24%,1.27%,1.04%
5977,Sylvia,5756,89.09%,3.89%,0.76%,0.52%,1.74%,4.00%
5991,Specht,5738,95.07%,0.63%,0.49%,0.30%,1.05%,2.47%
5994,Sackett,5735,94.07%,0.59%,0.82%,0.49%,1.62%,2.41%
6015,Scheer,5719,94.49%,0.12%,0.80%,0.45%,1.64%,2.48%
6043,Svoboda,5686,96.32%,0.09%,0.35%,0.19%,1.04%,2.00%
6046,Salvatore,5680,92.94%,(S),0.81%,(S),0.86%,5.04%
6068,Scanlan,5654,88.01%,0.88%,4.23%,0.50%,3.56%,2.83%
6071,Savoie,5652,90.92%,4.14%,0.74%,0.44%,1.65%,2.11%
6072,Suter,5648,93.29%,1.89%,0.74%,0.37%,1.74%,1.97%
6119,Sikora,5604,96.00%,0.39%,0.79%,0.25%,1.02%,1.55%
6143,Slaton,5577,67.42%,24.76%,1.88%,0.70%,2.53%,2.71%
6147,Storms,5575,90.30%,3.28%,0.50%,0.86%,2.03%,3.03%
6150,Seely,5571,93.38%,0.93%,1.02%,0.79%,1.45%,2.42%
6158,Sokol,5559,95.66%,0.22%,0.67%,0.11%,1.21%,2.14%
6183,Stancil,5532,65.35%,30.46%,0.54%,0.23%,2.02%,1.39%
6206,Schutte,5511,94.86%,0.25%,0.74%,0.40%,1.69%,2.05%
6206,Silvia,5511,86.43%,2.61%,0.47%,0.51%,1.22%,8.76%
6211,Steinke,5506,96.51%,0.22%,0.56%,0.11%,0.89%,1.71%
6224,Sabin,5496,90.34%,1.62%,1.22%,0.36%,2.11%,4.35%
6232,Stricklin,5483,84.75%,10.07%,0.44%,1.06%,1.71%,1.97%
6252,Schauer,5463,95.44%,0.57%,0.49%,0.31%,1.15%,2.03%
6253,Saad,5461,83.32%,2.89%,4.01%,0.11%,4.10%,5.57%
6253,Stamm,5461,95.81%,0.37%,0.97%,0.20%,1.39%,1.26%
6273,Senn,5448,93.02%,1.73%,0.86%,0.39%,1.21%,2.79%
6304,Spiller,5418,66.65%,27.56%,0.46%,0.42%,2.21%,2.69%
6307,Stillman,5411,89.85%,2.96%,0.78%,0.68%,1.96%,3.77%
6331,Sink,5388,96.08%,0.43%,0.56%,0.39%,0.97%,1.58%
6334,Sterner,5385,95.13%,0.52%,0.56%,0.58%,1.04%,2.17%
6336,Solberg,5379,94.98%,0.28%,0.73%,0.73%,1.26%,2.03%
6342,Schaaf,5375,94.07%,0.20%,1.04%,1.25%,1.67%,1.77%
6350,Studer,5368,95.57%,0.17%,0.56%,0.28%,1.29%,2.14%
6363,Squire,5349,67.17%,26.25%,0.67%,1.18%,2.09%,2.64%
6363,Sievers,5349,93.85%,0.97%,0.80%,0.36%,1.20%,2.82%
6373,Strawn,5343,91.86%,2.88%,0.66%,0.43%,1.72%,2.45%
6378,Skeen,5338,87.73%,6.01%,0.67%,0.97%,2.15%,2.45%
6384,Spinelli,5332,93.77%,0.32%,0.36%,0.19%,0.81%,4.56%
6392,Schroder,5325,94.63%,0.47%,0.60%,0.23%,1.30%,2.78%
6404,Spell,5313,77.66%,18.46%,0.32%,0.38%,1.24%,1.94%
6407,Swaim,5310,94.18%,0.56%,0.53%,0.79%,1.94%,2.00%
6410,Schutz,5307,95.18%,0.66%,0.51%,0.38%,0.96%,2.32%
6429,Simonds,5284,92.60%,2.25%,0.59%,0.53%,1.82%,2.21%
6434,Shumway,5278,95.24%,0.40%,0.53%,0.38%,1.25%,2.20%
6438,Schmit,5274,96.28%,0.32%,0.36%,0.49%,0.87%,1.67%
6444,Sansone,5270,94.12%,0.51%,0.85%,0.17%,1.20%,3.15%
6490,Steger,5231,89.93%,5.74%,0.48%,0.29%,1.19%,2.39%
6494,Shattuck,5228,94.85%,0.40%,0.48%,0.48%,1.57%,2.22%
6511,Sherlock,5211,92.67%,1.55%,0.61%,1.38%,1.44%,2.34%
6535,Stadler,5186,94.22%,1.04%,0.52%,0.19%,1.25%,2.78%
6548,Skiles,5172,93.77%,0.68%,0.83%,0.50%,1.45%,2.76%
6551,Showers,5171,72.31%,23.67%,0.35%,0.41%,1.20%,2.07%
6557,Scholz,5169,95.36%,0.46%,0.54%,0.10%,1.22%,2.32%
6560,Shoup,5164,94.79%,0.41%,0.76%,0.43%,1.07%,2.56%
6560,Stricker,5164,93.24%,0.43%,0.39%,1.30%,1.80%,2.85%
6562,Sauter,5163,94.98%,1.26%,0.46%,0.23%,1.38%,1.69%
6571,Stansbury,5152,80.94%,13.24%,0.62%,0.72%,1.84%,2.64%
6583,Shrum,5146,94.87%,0.21%,0.37%,1.07%,1.61%,1.87%
6598,Shelly,5134,79.31%,13.83%,1.66%,0.82%,1.60%,2.79%
6612,Shaner,5121,95.86%,0.51%,0.61%,0.29%,1.31%,1.43%
6658,Standridge,5078,92.95%,0.32%,0.45%,1.75%,2.30%,2.23%
6718,Sawyers,5026,75.43%,20.00%,0.42%,0.28%,1.83%,2.05%
6727,Stanek,5014,96.51%,(S),0.60%,(S),1.14%,1.56%
6727,Slusher,5014,90.49%,4.03%,0.96%,0.60%,1.87%,2.05%
6739,Staub,5004,96.42%,0.28%,0.44%,0.18%,1.10%,1.58%
6777,Schuh,4976,96.16%,0.26%,0.50%,0.30%,1.05%,1.73%
6796,Steelman,4964,92.28%,1.41%,0.46%,1.37%,1.89%,2.58%
6805,Sorrentino,4956,93.46%,0.16%,0.38%,0.18%,1.13%,4.68%
6818,Steffens,4947,94.91%,0.22%,0.55%,0.20%,1.33%,2.79%
6825,Setzer,4940,91.30%,5.12%,0.59%,0.63%,0.97%,1.40%
6864,Scharf,4901,95.67%,0.33%,0.94%,0.33%,1.31%,1.43%
6866,Savino,4899,88.67%,(S),2.80%,(S),1.18%,6.61%
6881,Shetler,4886,97.65%,0.23%,0.35%,0.14%,0.80%,0.84%
6887,Sattler,4879,93.79%,1.62%,0.55%,0.55%,1.09%,2.40%
6909,Swinney,4856,73.93%,21.19%,0.29%,0.82%,1.71%,2.06%
6909,Sass,4856,91.06%,4.18%,0.66%,0.66%,1.30%,2.14%
6954,Summerlin,4824,85.76%,8.91%,0.35%,1.24%,2.32%,1.41%
6958,Suttles,4821,76.39%,18.88%,0.39%,0.31%,1.53%,2.49%
6974,Sand,4810,90.50%,2.43%,1.81%,0.89%,1.10%,3.26%
6989,Swindle,4793,84.60%,10.77%,0.42%,0.38%,1.71%,2.13%
7004,Southworth,4783,95.55%,0.63%,0.59%,0.21%,1.05%,1.99%
7005,Sheehy,4782,93.62%,2.15%,0.67%,0.48%,1.34%,1.74%
7010,Stultz,4778,90.10%,4.94%,0.36%,0.57%,1.67%,2.37%
7012,Stroh,4777,94.81%,0.31%,0.75%,0.15%,1.49%,2.49%
7014,Spillman,4775,84.88%,9.84%,0.63%,0.61%,1.97%,2.07%
7030,Stotts,4760,86.53%,6.58%,0.29%,1.47%,2.48%,2.65%
7066,Shilling,4738,93.29%,1.67%,0.82%,0.57%,1.52%,2.13%
7078,Stringfellow,4730,70.95%,23.45%,0.66%,0.87%,2.43%,1.65%
7107,Stocks,4708,80.06%,14.89%,0.51%,0.34%,2.21%,2.00%
7132,Schulman,4689,95.93%,0.19%,0.66%,0.13%,0.60%,2.50%
7145,Searle,4680,94.23%,0.51%,0.64%,0.47%,1.62%,2.52%
7155,Sain,4675,69.82%,19.21%,5.24%,0.47%,1.80%,3.47%
7157,Sherer,4674,89.75%,5.52%,0.51%,1.03%,1.52%,1.67%
7157,Spratt,4674,73.88%,20.33%,0.41%,1.24%,2.05%,2.10%
7179,Schutt,4658,95.13%,1.14%,0.49%,0.36%,1.05%,1.82%
7180,Sheriff,4657,60.77%,29.57%,5.73%,0.54%,1.98%,1.42%
7195,Sites,4644,96.08%,0.58%,0.54%,0.26%,0.95%,1.59%
7200,Serafin,4641,61.52%,0.78%,1.77%,0.71%,0.52%,34.71%
7201,Silvestri,4638,93.79%,0.17%,0.63%,0.15%,0.65%,4.61%
7205,Schram,4634,95.64%,0.24%,0.76%,0.15%,1.32%,1.90%
7221,Spector,4622,95.54%,0.32%,0.80%,0.19%,0.50%,2.64%
7224,Santo,4620,72.14%,1.80%,4.89%,0.67%,1.17%,19.33%
7224,Shealy,4620,90.56%,6.80%,0.32%,0.13%,1.08%,1.10%
7229,Swindell,4618,75.73%,18.49%,0.54%,1.23%,2.01%,1.99%
7238,Schlueter,4608,95.40%,0.43%,0.46%,0.37%,1.11%,2.24%
7247,Stenger,4601,95.28%,0.48%,0.87%,0.26%,1.52%,1.59%
7261,Scarlett,4590,62.70%,30.28%,0.52%,0.41%,2.11%,3.97%
7272,Sandler,4583,95.09%,1.44%,0.79%,0.11%,0.83%,1.75%
7281,Sacks,4577,93.23%,1.66%,0.61%,0.39%,1.70%,2.40%
7282,Stedman,4576,92.35%,2.73%,0.42%,0.81%,1.22%,2.47%
7284,Swick,4574,93.88%,0.42%,0.50%,1.20%,1.64%,2.36%
7305,Sussman,4565,95.40%,(S),0.79%,(S),0.99%,2.32%
7314,Struble,4562,96.60%,0.44%,0.22%,0.20%,1.07%,1.47%
7315,Spano,4561,93.86%,0.39%,0.68%,0.22%,0.90%,3.95%
7333,Staats,4549,92.17%,1.30%,0.51%,1.03%,2.00%,2.99%
7343,Surratt,4539,71.60%,23.20%,0.46%,0.40%,2.71%,1.63%
7382,Schlabach,4514,97.83%,(S),0.22%,(S),0.64%,1.11%
7384,Shanley,4511,94.88%,0.62%,0.51%,0.49%,1.42%,2.08%
7418,Swart,4490,94.65%,0.73%,1.11%,0.16%,1.45%,1.89%
7421,Standley,4486,87.14%,7.00%,0.71%,1.09%,1.63%,2.43%
7459,Swaney,4468,94.02%,1.12%,0.56%,0.87%,1.28%,2.15%
7461,Shockey,4467,94.25%,0.38%,0.60%,0.85%,1.23%,2.69%
7481,Spina,4453,92.52%,0.27%,0.52%,0.11%,1.01%,5.57%
7485,Smock,4452,94.65%,1.37%,0.52%,0.52%,1.21%,1.73%
7511,Seger,4434,93.50%,1.01%,0.52%,1.33%,1.78%,1.85%
7515,Shuster,4428,95.33%,0.38%,0.54%,0.25%,1.29%,2.21%
7534,Stivers,4412,91.91%,2.33%,0.61%,1.25%,1.84%,2.06%
7572,Sunderland,4387,92.48%,1.91%,0.89%,0.64%,1.46%,2.62%
7575,Sala,4386,71.52%,1.32%,6.54%,2.69%,2.37%,15.55%
7591,Smythe,4379,81.73%,9.25%,1.62%,0.53%,3.22%,3.65%
7591,Simmonds,4379,62.07%,28.91%,0.39%,2.19%,1.58%,4.86%
7593,Soucy,4377,95.54%,0.43%,0.69%,0.46%,1.39%,1.49%
7593,Sartin,4377,81.93%,12.11%,0.59%,0.64%,2.06%,2.67%
7605,Smedley,4371,82.61%,11.05%,0.69%,0.21%,2.45%,3.00%
7618,Snapp,4360,90.80%,3.56%,0.60%,1.47%,2.20%,1.38%
7627,Sandstrom,4352,94.16%,0.28%,0.69%,0.44%,2.14%,2.30%
7633,Stites,4349,91.68%,0.69%,0.48%,1.66%,2.51%,2.99%
7652,Strang,4341,93.46%,0.85%,1.04%,0.44%,1.68%,2.53%
7652,St. Germain,4341,85.95%,7.46%,0.97%,1.59%,2.05%,1.98%
7668,Seibel,4331,94.34%,0.30%,0.83%,0.48%,1.48%,2.56%
7695,Schmucker,4314,98.19%,(S),0.30%,(S),0.37%,0.93%
7698,Santangelo,4312,94.02%,0.32%,0.35%,0.28%,1.02%,4.01%
7702,Stickney,4309,93.36%,1.79%,0.77%,0.65%,1.86%,1.58%
7708,Straight,4307,89.69%,4.62%,0.77%,0.74%,1.95%,2.23%
7717,Stockdale,4301,82.24%,12.67%,0.49%,0.49%,1.74%,2.37%
7778,Saltzman,4267,96.11%,0.28%,0.45%,0.26%,0.98%,1.92%
7781,Strachan,4266,66.17%,27.38%,0.63%,0.38%,2.37%,3.07%
7794,Sabol,4250,94.92%,0.40%,1.93%,0.00%,1.29%,1.46%
7810,Shope,4239,96.20%,0.40%,0.40%,0.57%,1.23%,1.20%
7812,Shiver,4238,83.62%,12.79%,0.40%,0.28%,1.23%,1.68%
7819,Shouse,4234,91.45%,3.45%,0.90%,0.80%,2.15%,1.25%
7831,Selman,4228,82.43%,10.36%,1.09%,0.66%,1.30%,4.16%
7841,Sperling,4224,91.95%,2.82%,1.02%,0.14%,1.18%,2.89%
7856,Seltzer,4213,88.49%,7.29%,0.78%,0.12%,1.26%,2.07%
7859,Snelling,4210,76.27%,19.05%,0.74%,0.36%,1.38%,2.21%
7870,Shoemake,4205,86.75%,4.45%,0.48%,4.02%,2.33%,1.97%
7891,Strasser,4196,94.71%,0.76%,0.86%,0.12%,1.26%,2.29%
7903,Sikorski,4189,95.99%,0.14%,0.76%,0.33%,0.98%,1.79%
7904,Sutphin,4188,94.51%,1.98%,(S),(S),1.27%,1.60%
7909,Sweitzer,4183,95.60%,0.19%,0.45%,0.22%,1.43%,2.10%
7912,Sundberg,4181,94.48%,0.31%,0.86%,0.91%,1.48%,1.96%
7912,Schuck,4181,93.95%,0.77%,1.03%,0.29%,1.46%,2.51%
7920,Souders,4179,93.04%,0.89%,0.79%,0.62%,1.94%,2.73%
7929,Sanfilippo,4173,93.67%,0.31%,0.65%,0.36%,0.84%,4.17%
7958,Skelly,4157,94.18%,0.96%,0.55%,0.51%,1.88%,1.92%
7975,Shults,4146,95.03%,0.70%,0.29%,0.46%,1.52%,2.00%
7988,Sokolowski,4139,95.65%,0.12%,0.48%,0.12%,0.70%,2.92%
7988,Steinman,4139,95.41%,0.14%,0.63%,0.29%,1.14%,2.39%
8010,Shoop,4130,96.25%,0.44%,0.51%,0.12%,0.97%,1.72%
8013,Seeger,4129,95.30%,1.07%,0.73%,0.15%,1.50%,1.26%
8030,Schreck,4122,95.73%,(S),0.44%,(S),1.38%,2.21%
8076,Shulman,4104,96.13%,0.85%,(S),(S),0.83%,1.46%
8087,Sheaffer,4100,96.17%,0.68%,0.56%,0.15%,1.02%,1.41%
8091,Stiffler,4098,95.34%,0.32%,0.73%,0.15%,1.44%,2.03%
8130,Shuck,4078,93.62%,0.98%,0.76%,0.71%,1.59%,2.33%
8135,Slay,4075,71.31%,23.29%,0.52%,0.74%,1.87%,2.28%
8150,Shubert,4068,91.20%,3.93%,0.49%,0.54%,1.38%,2.46%
8164,Schuette,4059,96.18%,(S),0.59%,(S),0.96%,1.85%
8178,Stella,4053,86.92%,1.18%,1.04%,0.25%,1.38%,9.23%
8184,Scheffler,4052,95.24%,0.15%,1.04%,0.27%,1.23%,2.07%
8220,Surber,4037,94.48%,0.25%,0.27%,1.24%,1.34%,2.43%
8232,Soileau,4027,91.43%,5.56%,0.35%,0.40%,0.70%,1.56%
8266,Stoops,4010,94.54%,0.67%,0.75%,0.72%,1.62%,1.70%
8272,Stuck,4008,94.11%,0.47%,0.57%,0.75%,2.12%,1.97%
8274,Soles,4006,78.61%,11.46%,0.45%,0.72%,2.00%,6.76%
8297,Schiff,3993,96.14%,(S),0.68%,(S),0.93%,1.73%
8308,Scudder,3989,87.06%,7.62%,0.75%,0.33%,1.75%,2.48%
8312,Steinbach,3987,94.93%,0.53%,0.38%,0.43%,1.50%,2.23%
8313,Steiger,3986,95.51%,0.48%,0.73%,0.33%,1.23%,1.73%
8323,Slavin,3981,93.64%,0.20%,0.58%,1.00%,1.61%,2.96%
8330,Sawicki,3977,96.20%,0.23%,0.35%,0.15%,0.53%,2.54%
8342,Schooley,3968,95.21%,0.78%,0.43%,0.30%,1.31%,1.97%
8342,Souder,3968,90.30%,5.77%,0.60%,0.18%,1.16%,1.99%
8350,Strouse,3964,95.26%,0.78%,0.66%,0.45%,1.08%,1.77%
8356,Straw,3962,89.78%,5.17%,0.76%,0.73%,2.02%,1.54%
8359,Sumrall,3961,85.61%,10.68%,0.40%,0.33%,1.04%,1.94%
8365,Schade,3958,95.17%,0.48%,0.99%,0.20%,1.01%,2.15%
8395,Sigman,3942,93.28%,1.45%,0.84%,0.66%,1.42%,2.36%
8398,Spry,3940,82.49%,10.41%,0.63%,2.03%,2.56%,1.88%
8398,Schlesinger,3940,93.98%,1.14%,0.69%,0.15%,1.42%,2.61%
8405,Sternberg,3935,95.63%,0.15%,0.79%,0.20%,0.89%,2.34%
8415,Schaffner,3927,95.31%,0.81%,0.66%,0.18%,1.25%,1.78%
8422,Stallard,3925,91.85%,3.41%,0.71%,0.38%,1.71%,1.94%
8458,Stutz,3904,94.44%,0.46%,1.00%,0.26%,1.10%,2.74%
8458,Shroyer,3904,95.95%,0.31%,0.56%,0.51%,1.05%,1.61%
8483,Sirois,3887,96.01%,0.57%,0.44%,0.49%,1.23%,1.26%
8501,Stetson,3875,93.94%,1.06%,0.67%,0.21%,1.16%,2.97%
8512,Shedd,3868,89.30%,6.20%,0.57%,0.52%,1.71%,1.71%
8525,Sines,3861,93.99%,1.68%,0.96%,0.21%,1.11%,2.05%
8534,Stengel,3856,94.42%,(S),0.73%,(S),0.93%,3.53%
8541,Stelly,3854,78.96%,16.94%,0.80%,0.31%,1.06%,1.92%
8551,Shutt,3852,94.55%,0.65%,0.75%,0.60%,1.66%,1.79%
8568,Salamone,3845,94.88%,0.29%,0.44%,0.29%,0.86%,3.25%
8572,Schock,3843,96.07%,0.21%,0.52%,0.36%,1.01%,1.82%
8577,Smeltzer,3841,95.70%,0.36%,0.57%,0.60%,1.74%,1.02%
8581,Sather,3838,95.15%,0.26%,0.83%,0.57%,1.90%,1.28%
8617,Scarberry,3818,94.97%,0.58%,0.18%,0.79%,1.81%,1.68%
8651,Silvey,3798,92.31%,1.95%,0.45%,0.63%,1.50%,3.16%
8679,Schall,3786,95.25%,0.24%,1.40%,0.40%,0.98%,1.74%
8690,Swink,3779,90.05%,5.08%,0.37%,0.79%,1.75%,1.96%
8704,Shahan,3772,91.76%,0.85%,1.91%,0.50%,2.49%,2.49%
8706,Stalnaker,3770,94.16%,1.19%,0.58%,0.34%,1.86%,1.86%
8727,Swiger,3758,95.93%,0.27%,0.51%,0.40%,1.25%,1.65%
8743,Seabolt,3752,92.75%,0.51%,0.59%,2.56%,1.97%,1.63%
8747,Stansberry,3750,77.57%,17.25%,0.48%,0.29%,1.97%,2.43%
8753,Stoffel,3748,95.09%,0.32%,0.61%,0.56%,1.20%,2.21%
8765,Sullins,3741,88.00%,6.09%,0.53%,0.86%,1.84%,2.67%
8787,Sanger,3732,91.40%,0.75%,2.57%,0.46%,2.06%,2.76%
8791,Sack,3729,92.52%,1.10%,1.37%,0.99%,1.58%,2.44%
8807,Sudduth,3718,75.42%,19.90%,0.30%,0.48%,2.07%,1.83%
8822,Saba,3712,76.32%,3.83%,6.90%,(S),(S),9.54%
8834,Stiltner,3709,97.65%,0.27%,0.13%,0.35%,0.89%,0.70%
